,Earnings Estimate,Current Qtr. (Aug 2018),Next Qtr. (Nov 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,8.0,8.0,9.0,9.0
1,Avg. Estimate,2.62,2.32,8.79,9.79
2,Low Estimate,2.17,2.0,8.36,7.6
3,High Estimate,2.81,2.58,9.0,11.04
4,Year Ago EPS,2.55,1.94,8.45,8.79
,Revenue Estimate,Current Qtr. (Aug 2018),Next Qtr. (Nov 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,9,9,9,10
1,Avg. Estimate,1.01B,898.24M,3.63B,3.77B
2,Low Estimate,970M,862.6M,3.59B,3.63B
3,High Estimate,1.04B,927M,3.66B,3.9B
4,Year Ago Sales,957.6M,842.8M,3.51B,3.63B
5,Sales Growth (year/est),5.60%,6.60%,3.60%,4.00%
,Earnings History,8/30/2017,11/29/2017,2/27/2018,5/30/2018
0,EPS Est.,2.43,2.1,2.11,2.17
1,EPS Actual,2.55,1.94,1.89,2.37
2,Difference,0.12,-0.16,-0.22,0.2
3,Surprise %,4.90%,-7.60%,-10.40%,9.20%
,EPS Trend,Current Qtr. (Aug 2018),Next Qtr. (Nov 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,2.62,2.32,8.79,9.79
1,7 Days Ago,2.61,2.3,8.79,9.74
2,30 Days Ago,2.61,2.3,8.81,9.76
3,60 Days Ago,2.61,2.3,8.81,9.76
4,90 Days Ago,2.62,2.26,8.6,9.65
,EPS Revisions,Current Qtr. (Aug 2018),Next Qtr. (Nov 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,1,1,1,1
1,Up Last 30 Days,1,1,1,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,AYI,Industry,Sector,S&P 500
0,Current Qtr.,2.70%,N/A,N/A,0.32
1,Next Qtr.,19.60%,N/A,N/A,0.43
2,Current Year,4.00%,N/A,N/A,0.24
3,Next Year,11.40%,N/A,N/A,0.27
4,Next 5 Years (per annum),10.00%,N/A,N/A,0.11
5,Past 5 Years (per annum),22.77%,N/A,N/A,N/A
