,assoc,values
0,they sell,insider sell/buy ratio ball corporation nyse bll recorded 427.53 pointing bearish feelings stock among corporate executives directors .
1,they sell,"sold nearly 202,651 shares purchases amounted 474 shares period ."
2,they sell,12-month totals signify 45.42-to-1 sell/buy ratio .
3,they sell,batc sold 7 thousand shares price per share 44.3 .
4,they sell,job sold 2.14 thousand shares 76.72 thousand .
5,they sell,average consensus rating company 1.9 scale 5 equates unanimous sell rating .
6,they buy,short mean analyst recommendations calling stock buy .
7,they sell,ky skyscr adsbygoogle window.adsbygoogle .push posted rob hiaasen oct 30th 2018 zacks investment research lowered shares ball nyse bll hold rating sell rating research report released thursday october 4th .
8,they buy,royal bank canada reissued buy rating issued 47.00 target price shares ball report monday august 6th .
9,they sell,valuengine raised ball strong sell rating sell rating report friday august 3rd .
10,they buy,deutsche bank set 51.00 price objective ball gave stock buy rating report thursday october 4th .
11,they buy,four investment analysts rated stock hold rating ten given buy rating company .
12,they buy,stock currently consensus rating buy average target price 47.23 .
13,they sell,"news vp scott c. morrison sold 25,000 shares business stock transaction dated thursday september 20th ."
14,they sell,"stock sold average price 44.40 total value 1,110,000.00 ."
15,they sell,"also chairman john a. hayes sold 96,667 shares business stock transaction dated monday september 10th ."
16,they sell,"shares sold average price 43.00 total value 4,156,681.00 ."
17,they sell,"featured article stock symbolviewcount type=a id=1093543 get free copy zacks research report ball bll information research offerings zacks investment research visit zacks.com keyword ball nyse bll bll industrial product,05849810 downgrade zacks investment researchratings:4,12 nyse bllrefreshed3 receive news ratings ball daily enter email address receive concise daily summary latest news analysts ratings ball related companies marketbeat.com free daily email newsletter ."
18,they buy,citigroup cut target price ball 45.00 44.00 set buy rating stock research report tuesday july 10th .
19,they buy,royal bank canada reiterated buy rating set 47.00 target price shares ball research report monday august 6th .
20,they buy,bank america lifted target price ball 44.00 50.00 gave stock buy rating research report monday september 24th .
21,they buy,four analysts rated stock hold rating ten assigned buy rating company stock .
22,they buy,ball consensus rating buy average price target 47.23 .
23,they sell,"news vp scott c. morrison sold 25,000 shares business stock transaction occurred thursday september 20th ."
24,they sell,"stock sold average price 44.40 total transaction 1,110,000.00 ."
25,they sell,"also chairman john a. hayes sold 96,667 shares business stock transaction occurred monday september 10th ."
26,they sell,"stock sold average price 43.00 total value 4,156,681.00 ."
27,they sell,automatic data processing nasdaq adp cut sell zacks investment research hp hpq price target cut 28.00 wall street brokerages expect ball co. nyse bll post 2.78 billion sales current quarter according zacks investment research .
28,they sell,"ball news chairman john a. hayes sold 96,667 shares firm stock transaction dated monday september 10th ."
29,they sell,"stock sold average price 43.00 total transaction 4,156,681.00 ."
30,they sell,"also vp scott c. morrison sold 25,000 shares firm stock transaction dated thursday september 20th ."
31,they sell,"shares sold average price 44.40 total value 1,110,000.00 ."
32,they sell,1.11 rally might tempting investor buy point fact would prove good idea sell-side analysts think almost 23.09 gain yet come shareholders .
33,they buy,turn street general positives still outweigh negatives see ball corporation bll buy 1.9 analyst consensus rating .
34,they buy,current time stock 10 buy 3 hold ratings .
35,they buy,wolverine asset management llc increased holdings ball 96.4 2nd quarter .
36,they buy,cibc asset management inc increased holdings ball 5.5 2nd quarter .
37,they buy,finally nomura holdings inc. increased holdings ball 5.7 2nd quarter .
38,they sell,"ball news vp scott c. morrison sold 25,000 shares company stock transaction occurred thursday september 20th ."
39,they sell,"stock sold average price 44.40 total transaction 1,110,000.00 ."
40,they sell,"also chairman john a. hayes sold 96,667 shares company stock transaction occurred monday september 10th ."
41,they sell,"stock sold average price 43.00 total value 4,156,681.00 ."
42,they sell,sell-side analysts forecast ball co. post 2.26 earnings per share current year .
43,they sell,zacks investment research upgraded ball sell rating hold rating report tuesday august 7th .
44,they sell,finally valuengine upgraded ball strong sell rating sell rating report friday august 3rd .
45,they buy,four research analysts rated stock hold rating ten issued buy rating stock .
46,they buy,stock currently average rating buy average price target 47.23 .
47,they sell,"speed mining service sms reaches market capitalization 820,059.00 j sainsbury plc jsaiy receives consensus recommendation hold brokerages zacks investment research lowered shares ball nyse bll hold rating sell rating report issued thursday october 4th ."
48,they buy,citigroup lowered price objective ball 45.00 44.00 set buy rating stock research note tuesday july 10th .
49,they buy,deutsche bank set 51.00 target price ball gave company buy rating research report thursday october 4th .
50,they buy,four research analysts rated stock hold rating ten issued buy rating stock .
51,they buy,stock currently consensus rating buy average price target 47.23 .
52,they sell,"ball news vp scott c. morrison sold 25,000 shares company stock transaction dated thursday september 20th ."
53,they sell,"shares sold average price 44.40 total transaction 1,110,000.00 ."
54,they sell,"also chairman john a. hayes sold 96,667 shares stock transaction dated monday september 10th ."
55,they sell,"stock sold average price 43.00 total transaction 4,156,681.00 ."
56,they buy,wolverine asset management llc increased position shares ball 96.4 second quarter .
57,they buy,"private advisor group llc bought new stake ball 2nd quarter worth approximately 285,000 ."
58,they buy,"capital fund management s.a. bought new stake ball 2nd quarter worth approximately 1,680,000 ."
59,they sell,"featured story investors pay attention retained earningsviewcount type=a id=1093543 get free copy zacks research report ball bll information research offerings zacks investment research visit zacks.com keyword ball nyse bll bll industrial product,05849810 downgrade zacks investment researchratings:4,12 nyse bllrefreshed3 receive news ratings ball daily enter email address receive concise daily summary latest news analysts ratings ball related companies marketbeat.com free daily email newsletter ."
60,they sell,zacks earnings per share averages average based survey sell-side research analysts follow ball .
61,they sell,"related news chairman john a. hayes sold 96,667 shares ball stock transaction monday september 10th ."
62,they sell,"stock sold average price 43.00 total value 4,156,681.00 ."
63,they sell,"also vp scott c. morrison sold 25,000 shares ball stock transaction thursday september 20th ."
64,they sell,"stock sold average price 44.40 total value 1,110,000.00 ."
65,they buy,firm currently buy rating industrial products company stock .
66,they sell,zacks investment research cut ball hold rating sell rating research report thursday october 4th .
67,they buy,deutsche bank set 51.00 target price ball gave stock buy rating research report thursday october 4th .
68,they buy,bank america raised target price ball 44.00 50.00 gave stock buy rating research report monday september 24th .
69,they buy,finally royal bank canada reissued buy rating issued 47.00 target price shares ball research report monday august 6th .
70,they buy,four investment analysts rated stock hold rating ten issued buy rating company stock .
71,they buy,stock average rating buy consensus price target 47.23 .
72,they sell,"related news chairman john a. hayes sold 96,667 shares business stock transaction occurred monday september 10th ."
73,they sell,"stock sold average price 43.00 total value 4,156,681.00 ."
74,they sell,"also vp scott c. morrison sold 25,000 shares business stock transaction occurred thursday september 20th ."
75,they sell,"stock sold average price 44.40 total value 1,110,000.00 ."
76,they sell,number hedge funds institutional investors recently bought sold shares stock .
77,they buy,natixis advisors l.p. increased stake ball 34.7 1st quarter .
78,they buy,first republic investment management inc. increased stake ball 43.3 1st quarter .
79,they buy,dimensional fund advisors lp increased stake ball 2.6 1st quarter .
80,they buy,state tennessee treasury department increased stake ball 15.3 1st quarter .
81,they buy,finally caisse de depot et placement du quebec increased stake ball 4.6 1st quarter .
82,they buy,bank america upped target price ball 44.00 50.00 gave company buy rating research report monday september 24th .
83,they buy,royal bank canada reaffirmed buy rating issued 47.00 price target shares ball report monday august 6th .
84,they sell,zacks investment research lowered shares ball hold rating sell rating report wednesday july 4th .
85,they buy,citigroup lowered price target shares ball 45.00 44.00 set buy rating stock report tuesday july 10th .
86,they sell,finally valuengine raised shares ball strong sell rating sell rating report friday august 3rd .
87,they buy,four equities research analysts rated stock hold rating ten issued buy rating company .
88,they buy,ball currently consensus rating buy average price target 47.23 .
89,they sell,"related news chairman john a. hayes sold 96,667 shares firm stock transaction dated monday september 10th ."
90,they sell,"shares sold average price 43.00 total value 4,156,681.00 ."
91,they sell,"also vp scott c. morrison sold 25,000 shares firm stock transaction dated thursday september 20th ."
92,they sell,"shares sold average price 44.40 total transaction 1,110,000.00 ."
93,they buy,ubs group set 52.00 target price ball gave company buy rating report friday october 5th .
94,they sell,zacks investment research cut ball hold rating sell rating report wednesday july 4th .
95,they buy,citigroup dropped target price ball 45.00 44.00 set buy rating company report tuesday july 10th .
96,they sell,valuengine raised ball sell rating hold rating research note wednesday october 17th .
97,they buy,finally barclays increased price objective ball 42.00 43.00 gave company equal weight rating research note thursday august 9th .
98,they buy,four analysts rated stock hold rating ten given buy rating stock .
99,they buy,ball presently average rating buy average price target 47.23 .
100,they sell,"ball news chairman john a. hayes sold 96,667 shares stock transaction occurred monday september 10th ."
101,they sell,"stock sold average price 43.00 total value 4,156,681.00 ."
102,they sell,"also vp scott c. morrison sold 25,000 shares firm stock transaction thursday september 20th ."
103,they sell,"stock sold average price 44.40 total value 1,110,000.00 ."
104,they sell,several large investors recently bought sold shares company .
105,they sell,zacks investment research lowered shares ball hold rating sell rating research note wednesday july 4th .
106,they buy,citigroup dropped target price ball 45.00 44.00 set buy rating stock report tuesday july 10th .
107,they buy,finally royal bank canada reissued buy rating issued 47.00 price objective shares ball research note monday august 6th .
