,0,1
0,Market Cap (intraday) 5,24.61B
1,Enterprise Value 3,30.27B
2,Trailing P/E ,11.37
3,Forward P/E 1,12.49
4,PEG Ratio (5 yr expected) 1,2.73
5,Price/Sales (ttm),1.05
6,Price/Book (mrq),2.86
7,Enterprise Value/Revenue 3,1.29
8,Enterprise Value/EBITDA 6,9.43
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,9.34%
1,Operating Margin (ttm),11.68%
,0,1
0,Return on Assets (ttm),7.01%
1,Return on Equity (ttm),26.38%
,0,1
0,Revenue (ttm),23.5B
1,Revenue Per Share (ttm),66.94
2,Quarterly Revenue Growth (yoy),15.10%
3,Gross Profit (ttm),3.52B
4,EBITDA ,3.21B
5,Net Income Avi to Common (ttm),2.2B
6,Diluted EPS (ttm),6.24
7,Quarterly Earnings Growth (yoy),-1.90%
,0,1
0,Total Cash (mrq),4.3B
1,Total Cash Per Share (mrq),12.4
2,Total Debt (mrq),9.97B
3,Total Debt/Equity (mrq),116.01
4,Current Ratio (mrq),2.39
5,Book Value Per Share (mrq),24.79
,0,1
0,Operating Cash Flow (ttm),2.99B
1,Levered Free Cash Flow (ttm),513.8M
,0,1
0,Beta (3Y Monthly) ,1.47
1,52-Week Change 3,10.19%
2,S&P500 52-Week Change 3,10.50%
3,52 Week High 3,72.89
4,52 Week Low 3,53.43
5,50-Day Moving Average 3,69.09
6,200-Day Moving Average 3,63.24
,0,1
0,Avg Vol (3 month) 3,1.94M
1,Avg Vol (10 day) 3,1.56M
2,Shares Outstanding 5,346.79M
3,Float ,339.64M
4,% Held by Insiders 1,2.19%
5,% Held by Institutions 1,64.77%
6,"Shares Short (Apr 15, 2019) 4",8.25M
7,"Short Ratio (Apr 15, 2019) 4",4.55
8,"Short % of Float (Apr 15, 2019) 4",2.42%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",2.38%
10,"Shares Short (prior month Mar 15, 2019) 4",9.31M
,0,1
0,Forward Annual Dividend Rate 4,1.28
1,Forward Annual Dividend Yield 4,1.88%
2,Trailing Annual Dividend Rate 3,1.09
3,Trailing Annual Dividend Yield 3,1.55%
4,5 Year Average Dividend Yield 4,1.53
5,Payout Ratio 4,17.47%
6,Dividend Date 3,"Mar 5, 2019"
7,Ex-Dividend Date 4,"Feb 11, 2019"
8,Last Split Factor (new per old) 2,2/3
9,Last Split Date 3,"Oct 10, 2007"
