,0,1
0,Market Cap (intraday) 5,9.72B
1,Enterprise Value 3,21.52B
2,Trailing P/E ,9.41
3,Forward P/E 1,5.81
4,PEG Ratio (5 yr expected) 1,0.41
5,Price/Sales (ttm),1.21
6,Price/Book (mrq),2.90
7,Enterprise Value/Revenue 3,2.67
8,Enterprise Value/EBITDA 6,9.00
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,13.62%
1,Operating Margin (ttm),25.90%
,0,1
0,Return on Assets (ttm),7.86%
1,Return on Equity (ttm),33.68%
,0,1
0,Revenue (ttm),8.05B
1,Revenue Per Share (ttm),97.36
2,Quarterly Revenue Growth (yoy),20.00%
3,Gross Profit (ttm),3.43B
4,EBITDA ,2.39B
5,Net Income Avi to Common (ttm),1.1B
6,Diluted EPS (ttm),13.12
7,Quarterly Earnings Growth (yoy),-65.40%
,0,1
0,Total Cash (mrq),43M
1,Total Cash Per Share (mrq),0.54
2,Total Debt (mrq),11.75B
3,Total Debt/Equity (mrq),345.20
4,Current Ratio (mrq),0.83
5,Book Value Per Share (mrq),42.60
,0,1
0,Operating Cash Flow (ttm),2.85B
1,Levered Free Cash Flow (ttm),1.13B
,0,1
0,Beta (3Y Monthly) ,2.39
1,52-Week Change 3,-28.27%
2,S&P500 52-Week Change 3,10.70%
3,52 Week High 3,181.66
4,52 Week Low 3,94.28
5,50-Day Moving Average 3,124.43
6,200-Day Moving Average 3,124.25
,0,1
0,Avg Vol (3 month) 3,1.57M
1,Avg Vol (10 day) 3,1.46M
2,Shares Outstanding 5,78.79M
3,Float ,79.25M
4,% Held by Insiders 1,0.47%
5,% Held by Institutions 1,89.87%
6,"Shares Short (Mar 15, 2019) 4",3.65M
7,"Short Ratio (Mar 15, 2019) 4",2.57
8,"Short % of Float (Mar 15, 2019) 4",N/A
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",4.37%
10,"Shares Short (prior month Feb 15, 2019) 4",3.55M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
