,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,10.0,10.0,10.0,9.0
1,Avg. Estimate,0.64,0.65,2.46,2.34
2,Low Estimate,0.6,0.54,2.33,1.94
3,High Estimate,0.68,0.72,2.55,2.65
4,Year Ago EPS,0.86,0.68,2.75,2.46
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,10,10,10,12
1,Avg. Estimate,2.34B,2.47B,8.8B,8.99B
2,Low Estimate,2.29B,2.42B,8.72B,8.84B
3,High Estimate,2.42B,2.53B,8.92B,9.09B
4,Year Ago Sales,3.68B,3.74B,14.74B,8.8B
5,Sales Growth (year/est),-36.30%,-33.90%,-40.30%,2.10%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.92,0.67,0.26,0.78
1,EPS Actual,0.86,0.68,0.34,0.82
2,Difference,-0.06,0.01,0.08,0.04
3,Surprise %,-6.50%,1.50%,30.80%,5.10%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,0.64,0.65,2.46,2.34
1,7 Days Ago,0.65,0.66,2.47,2.3
2,30 Days Ago,0.66,0.66,2.48,2.3
3,60 Days Ago,0.66,0.66,2.48,2.3
4,90 Days Ago,0.73,0.77,2.62,2.82
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,2,1,1
,Growth Estimates,NWL,Industry,Sector,S&P 500
0,Current Qtr.,-25.60%,N/A,N/A,0.48
1,Next Qtr.,-4.40%,N/A,N/A,0.40
2,Current Year,-10.50%,N/A,N/A,0.21
3,Next Year,-4.90%,N/A,N/A,0.10
4,Next 5 Years (per annum),4.31%,N/A,N/A,0.11
5,Past 5 Years (per annum),7.69%,N/A,N/A,N/A
