,assoc,values
0,they buy,thompson investment management inc decreased stake cisco systems inc csco 6.28 based latest 2018q1 regulatory filing sec .
1,they sell,"thompson investment management inc sold 16,789 shares company stock declined 4.63 market ."
2,they buy,"institutional investor held 250,634 shares technology company end 2018q1 valued 10.75 million 267,423 end previous reported quarter ."
3,they sell,thompson investment management inc investing cisco systems inc number months seems less bullish one 205.89 billion market cap company .
4,they buy,closed 43.78 lastly .
5,they buy,37.60 since august 12 2017 uptrending .
6,they buy,outperformed 25.03 p500 .
7,they buy,historical csco news 13/04/2018 factbox-russia list u.s. imports could banned 29/05/2018 centurylink first secure certifications cisco powered cloud managed dna services worldwide 16/05/2018 cisco sees 4q rev .
8,they buy,est .
9,they buy,17/04/2018 china unicom teams cisco enable cloud network synergy segment routing 11/05/2018 added continue use youtube platform share cisco video content 22/05/2018 tech data launches new digital platform enable cisco partners future 06/04/2018 csco far 95 routers returned normal attack resumed service .
10,they buy,csco 17/04/2018 internet networking company cisco looking toward world powered 5g wireless standard 16/04/2018 gong.io extends a1 funding round investment cisco investments 09/04/2018 cisco continues evolve routing portfolio mass-scale networking meet carriers needs benjamin f edwards company inc decreased stake luminex corp del lmnx 16 based latest 2018q1 regulatory filing sec .
11,they sell,"benjamin f edwards company inc sold 14,590 shares company stock rose 34.60 stock markets declined ."
12,they buy,"institutional investor held 76,580 shares medical dental instruments company end 2018q1 valued 1.61 million 91,170 end previous reported quarter ."
13,they sell,benjamin f edwards company inc investing luminex corp del number months seems less bullish one 1.21 billion market cap company .
14,they buy,stock increased 1.00 0.27 last trading session reaching 27.2 .
15,they buy,"500,687 shares traded 21.30 average ."
16,they buy,luminex corporation nasdaq lmnx risen 33.74 since august 12 2017 uptrending .
17,they buy,outperformed 21.17 p500 .
18,they buy,historical lmnx news 07/05/2018 luminex 1q eps 30c 07/05/2018 luminex sees fy rev .
19,they buy,310.0m 316m est .
20,they buy,313.0m 18/05/2018 luminex corporation declares second quarter cash dividend 02/05/2018 st denis j villere company exits position luminex 07/05/2018 luminex 1q adj eps 25c est .
21,they buy,26c 03/04/2018 luminex forms golden cross technicals 16/04/2018 luminex corporation first quarter earnings release scheduled may 7 2018 07/05/2018 luminex 1q adj eps 25c 07/05/2018 luminex sees 2q rev .
22,they buy,78.5m 80m est .
23,they sell,80.0m 07/05/2018 luminex 1q rev 82.7m among 9 analysts covering luminex corp nasdaq lmnx 3 buy rating 0 sell 6 hold .
24,they buy,therefore 33 positive .
25,they buy,luminex corp 17 analyst reports since august 4 2015 according sratingsintel .
26,they buy,firm earned hold rating friday october 20 jefferies .
27,they buy,jp morgan upgraded luminex corporation nasdaq lmnx thursday august 18 neutral rating .
28,they buy,per friday june 9 company rating maintained jefferies .
29,they buy,piper jaffray maintained shares lmnx report monday october 23 hold rating .
30,they buy,rating initiated avondale wednesday october 12 mkt outperform .
31,they buy,jefferies maintained hold rating 19 target wednesday august 5 report .
32,they buy,monday july 23 stock rating maintained citigroup neutral .
33,they buy,firm hold rating deutsche bank given monday may 7. firm hold rating given sunday september 17 piper jaffray .
34,they buy,firm earned outperform rating tuesday august 4 wedbush .
