,0,1
0,Market Cap (intraday) 5,33.54B
1,Enterprise Value 3,46.46B
2,Trailing P/E ,14.95
3,Forward P/E 1,14.76
4,PEG Ratio (5 yr expected) 1,2.20
5,Price/Sales (ttm),1.06
6,Price/Book (mrq),1.67
7,Enterprise Value/Revenue 3,1.47
8,Enterprise Value/EBITDA 6,9.84
,0,1
0,Fiscal Year Ends ,"Sep 30, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,7.25%
1,Operating Margin (ttm),11.53%
,0,1
0,Return on Assets (ttm),4.65%
1,Return on Equity (ttm),11.90%
,0,1
0,Revenue (ttm),31.56B
1,Revenue Per Share (ttm),34.13
2,Quarterly Revenue Growth (yoy),3.00%
3,Gross Profit (ttm),9.38B
4,EBITDA ,4.72B
5,Net Income Avi to Common (ttm),2.34B
6,Diluted EPS (ttm),2.46
7,Quarterly Earnings Growth (yoy),54.30%
,0,1
0,Total Cash (mrq),292M
1,Total Cash Per Share (mrq),0.32
2,Total Debt (mrq),11.91B
3,Total Debt/Equity (mrq),55.63
4,Current Ratio (mrq),1.03
5,Book Value Per Share (mrq),22.02
,0,1
0,Operating Cash Flow (ttm),2.75B
1,Levered Free Cash Flow (ttm),2.04B
,0,1
0,Beta (3Y Monthly) ,1.29
1,52-Week Change 3,7.14%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,40.33
4,52 Week Low 3,28.30
5,50-Day Moving Average 3,36.22
6,200-Day Moving Average 3,33.90
,0,1
0,Avg Vol (3 month) 3,4.47M
1,Avg Vol (10 day) 3,5.97M
2,Shares Outstanding 5,912.71M
3,Float ,909.8M
4,% Held by Insiders 1,0.16%
5,% Held by Institutions 1,92.32%
6,"Shares Short (Mar 29, 2019) 4",12.28M
7,"Short Ratio (Mar 29, 2019) 4",3.45
8,"Short % of Float (Mar 29, 2019) 4",1.52%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",1.35%
10,"Shares Short (prior month Feb 28, 2019) 4",14.2M
,0,1
0,Forward Annual Dividend Rate 4,1.04
1,Forward Annual Dividend Yield 4,2.82%
2,Trailing Annual Dividend Rate 3,1.04
3,Trailing Annual Dividend Yield 3,2.84%
4,5 Year Average Dividend Yield 4,2.49
5,Payout Ratio 4,41.27%
6,Dividend Date 3,"Apr 12, 2019"
7,Ex-Dividend Date 4,"Mar 15, 2019"
8,Last Split Factor (new per old) 2,1000/955
9,Last Split Date 3,"Sep 6, 2016"
