,assoc,values
0,they buy,altfest l j company inc decreased stake walmart inc wmt 34.71 based latest 2018q1 regulatory filing sec .
1,they sell,"altfest l j company inc sold 5,862 shares company stock declined 11.45 market ."
2,they buy,"institutional investor held 11,028 shares consumer services company end 2018q1 valued 981,000 16,890 end previous reported quarter ."
3,they sell,altfest l j company inc investing walmart inc number months seems less bullish one 266.06b market cap company .
4,they buy,stock increased 0.44 0.395 last trading session reaching 90.165 .
5,they buy,4.01m shares traded .
6,they buy,walmart inc. nyse wmt risen 5.30 since august 8 2017 uptrending .
7,they buy,underperformed 7.27 p500 .
8,they buy,historical wmt news 30/04/2018 sarah nassauer selling asda uk part big international strategy shift walmart .
9,they buy,sources say also 09/05/2018 moody walmart flipkart deal clearly investment future 09/05/2018 information walmart target take page amazon cloud playbook 25/04/2018 walmart deal offers flipkart shareholders awaited exit 21/04/2018 telegraph walmart log flipkart soon 18/04/2018 wowt 6 news breaking omaha police scene reported shooting irvington walmart supercenter 29/03/2018 walmart urges china suppliers cut co2 50 mln t/yr 30/03/2018 walmart says 10-k u.s. employee turnover improving fiscal 2018 due focus higher wages improved training 05/04/2018 walmart shuns alipay push tencent service 18/05/2018 walmart quietly launched jetblack members-only personal shopping service affluent city moms initiative led rent runway co-founder jenny fleiss tested manhattan obermeyer wood investment counsel lllp increased stake inc 2.92 based latest 2018q1 regulatory filing sec .
10,they buy,"obermeyer wood investment counsel lllp bought 21,291 shares company stock declined 13.21 market ."
11,they buy,"institutional investor held 751,090 shares telecommunications equipment company end 2018q1 valued 26.78m 729,799 end previous reported quarter ."
12,they sell,obermeyer wood investment counsel lllp investing inc number months seems bullish 234.93 billion market cap company .
13,they buy,stock decreased 0.15 0.0498 last trading session reaching 32.3502 .
14,they buy,18.02m shares traded .
15,they buy,inc. nyse declined 14.96 since august 8 2017 downtrending .
16,they buy,underperformed 27.53 p500 .
17,they sell,historical news 26/03/2018 sling tv chief would severe bleeding t-time warner deal 07/03/2018 taiwan htc corp 2498.tw says feb sales 2.6 bln 07/03/2018 goldman sachs j.p. morgan securities citigroup global markets morgan stanley ipo joint book-running manager 28/03/2018 turner president martin take stand antitrust trial 30/05/2018 inc continues expect wireless service revenue return growth 2018 comparable basis 09/04/2018 taiwan innolux 3481.tw says march sales 22.6 bln 15/05/2018 says believes add postpaid phone subscribers fy18 11/05/2018 carl quintanilla exclusive- hiring michael cohen political consultant big mistake ceo randall stephenson 20/04/2018 yahoo uk doj said investigate verizon wireless collusion claim 29/04/2018 doj antitrust case merger slog among 38 analysts covering wal-mart stores inc nyse wmt 17 buy rating 0 sell 21 hold .
18,they buy,therefore 45 positive .
19,they sell,wal-mart stores inc 159 analyst reports since august 14 2015 according sratingsintel .
20,they buy,rating initiated oppenheimer tuesday august 1 buy .
21,they buy,telsey advisory group maintained market perform rating 73 target friday november 18 report .
22,they sell,deutsche bank downgraded walmart inc. nyse wmt monday september 11 hold rating .
23,they buy,stock walmart inc. nyse wmt equal weight rating given thursday october 15 stephens .
24,they buy,rating maintained rbc capital markets friday august 18 underperform .
25,they buy,per thursday january 18 company rating upgraded goldman sachs .
26,they buy,stock walmart inc. nyse wmt earned buy rating bank america wednesday february 22. stock walmart inc. nyse wmt earned neutral rating partners wednesday november 18. citigroup maintained walmart inc. nyse wmt rating tuesday august 15. citigroup neutral rating 80 target .
27,they buy,firm underperform rating given monday august 22 bmo capital markets .
28,they buy,"altfest l j company inc manages 231.81m us long portfolio upped stake halliburton co nyse hal 10,939 shares 25,941 shares valued 1.22 million 2018q1 according filing ."
29,they buy,"also increased holding exchange traded concepts tr robo 188,298 shares quarter total 286,511 shares risen stake jpmorgan chase co ."
30,they buy,investors sentiment decreased 0.88 q1 2018.
31,they buy,0.11 0.99 2017q4 .
32,they sell,worsened 100 investors sold wmt shares 555 reduced holdings .
33,they buy,128 funds opened positions 451 raised stakes .
34,they buy,856.22 million shares 1.10 less 865.70 million shares 2017q4 reported .
35,they buy,"factory mutual ins holds 271,092 shares ."
36,they buy,pinnacle lc reported 0 walmart inc. nyse wmt .
37,they buy,moreover adage capital prns group inc limited com 0.41 invested walmart inc. nyse wmt 1.97m shares .
38,they buy,marketfield asset management ltd llc stated 2.35 walmart inc. nyse wmt .
39,they buy,"courage mgmt ltd llc holds 0.38 5,550 shares portfolio ."
40,they buy,cubist systematic strategies ltd com reported 0.04 portfolio walmart inc. nyse wmt .
41,they buy,jacobs levy equity mngmt invested 0.24 portfolio walmart inc. nyse wmt .
42,they buy,"7,103 accumulated dynamic advisor solutions ltd liability company ."
43,they buy,"3,724 accumulated livingston group inc asset mngmt co operating southport cap management ."
44,they buy,bingham osborn scarborough invested 0.03 walmart inc. nyse wmt .
45,they buy,dimensional fund lp 0.54 invested walmart inc. nyse wmt 14.51 million shares .
46,they buy,neuberger berman group lc invested 2.90 million shares .
47,they sell,alpha windward lc stated 0.26 walmart inc. nyse wmt .
48,they buy,"logan capital mgmt 0.07 invested walmart inc. nyse wmt 11,349 shares ."
49,they buy,"lincluden mgmt reported 47,483 shares ."
50,they sell,analysts await walmart inc. nyse wmt report earnings august 16 open .
51,they buy,expect 1.21 eps 12.04 0.13 last year 1.08 per share .
52,they buy,wmt profit 3.57 billion 18.63 p/e 1.21 eps becomes reality .
53,they buy,1.14 actual eps reported walmart inc. previous quarter wall street forecasts 6.14 eps growth .
54,they buy,notable recent walmart inc. nyse wmt news published 247wallst.com released whole foods enough stores august 08 2018 also seekingalpha.com article walmart investors patience rewarded published july 22 2018 seekingalpha.com published groupon chasing falling star august 08 2018. interesting news walmart inc. nyse wmt released fool.com article walmart need fight amazon every field published august 07 2018 well seekingalpha.com news article titled walmart streaming smart move publication date august 07 2018 .
55,they buy,since june 5 2018 0 insider purchases 20 insider sales 1.50 billion activity .
56,they sell,1.31m shares sold walton alice l worth 109.92m wednesday june 13. insider walton robson sold 1.50 million shares worth 127.23m .
57,they sell,"chojnowski david also sold 464,176 worth walmart inc. nyse wmt thursday june 7. insider canney jacqueline p sold 8,005 shares worth 676,503 ."
58,they sell,"insider furner john r. sold 18,500 shares worth 1.57 million ."
59,they buy,notable recent inc. nyse news published seekingalpha.com released court allows transcript release t/doj battle august 04 2018 also seekingalpha.com article trouble published july 25 2018 seekingalpha.com published earnings close july 24 2018. interesting news inc. nyse released seekingalpha.com article dividend champion spotlight inc. published august 02 2018 well seekingalpha.com news article titled trouble bell publication date august 06 2018 .
60,they buy,"obermeyer wood investment counsel lllp manages 1.68 billion 1.10b us long portfolio decreased stake bank amer corp nyse bac 254,152 shares 1.63m shares valued 48.74m 2018q1 according filing ."
61,they buy,"also reduced holding eqt corp nyse eqt 15,155 shares quarter leaving 10,005 shares cut stake visa inc nyse v ."
62,they buy,investors sentiment decreased 0.88 2018 q1 .
63,they buy,0.11 0.99 2017q4 .
64,they sell,turned negative 100 investors sold walmart inc. shares 555 reduced holdings .
65,they buy,128 funds opened positions 451 raised stakes .
66,they buy,856.22 million shares 1.10 less 865.70 million shares 2017q4 reported .
67,they buy,"quantitative inv mngmt limited liability invested 1.14 736,800 shares ."
68,they buy,"15,923 owned carnegie asset mgmt limited liability corp. longer investments holds 3,573 shares ."
69,they sell,"newman dignan sheerar inc stated 2,647 shares ."
70,they buy,qci asset management ny reported 216 shares 0 holdings .
71,they buy,rhode island-based parsons cap mngmt ri invested 0.14 walmart inc. nyse wmt .
72,they buy,"marco inv mngmt limited com invested 61,013 shares 0.84 stock ."
73,they buy,"maverick limited holds 0.05 portfolio walmart inc. nyse wmt 45,080 shares ."
74,they buy,"thornburg mgmt holds 0.46 portfolio walmart inc. nyse wmt 684,347 shares ."
75,they buy,"ar asset management owns 26,800 shares ."
76,they buy,"lakeview capital prtnrs ltd limited liability company invested 1.11 16,414 shares ."
77,they buy,massachusetts fincl services reported 0.01 walmart inc. nyse wmt .
78,they buy,"17,049 owned bbva compass bankshares ."
79,they buy,"nuveen asset lc reported 897,205 shares 0.52 holdings ."
80,they buy,moreover sunbelt securities 0.22 invested walmart inc. nyse wmt .
81,they buy,since june 5 2018 0 buys 20 selling transactions 1.50 billion activity .
82,they sell,"another trade 550,958 shares valued 45.72m sold walton robson ."
83,they buy,"another trade 550,958 shares valued 45.72m made walton alice l tuesday june 19 ."
84,they sell,"5,442 shares sold chojnowski david worth 464,176 thursday june 7. canney jacqueline p sold 676,503 worth stock 8,005 shares ."
85,they sell,furner john r. also sold 1.57 million worth walmart inc. nyse wmt shares .
86,they sell,walmart inc nyse wmt expected pay 0.52 sep 4 2018. shareholders owning stock aug 9 2018 eligible receive payout .
87,they buy,based walmart inc current price 89.74 dividend 0.58 .
88,they buy,dividend record date aug 10 2018 announcement date feb 20 2018. stock decreased 0.03 0.03 last trading session reaching 89.74 .
89,they buy,1.63 million shares traded .
90,they buy,walmart inc. nyse wmt risen 5.30 since august 8 2017 uptrending .
91,they buy,underperformed 7.27 p500 .
