,assoc,values
0,they buy,valuengine raised union pacific hold rating buy rating report wednesday january 9th .
1,they buy,cowen restated buy rating shares union pacific research report thursday january 24th .
2,they buy,seaport global securities upgraded shares union pacific neutral rating buy rating set 165.00 price target company research report tuesday january 8th .
3,they buy,citigroup lifted price objective union pacific 180.00 195.00 gave stock buy rating research note thursday .
4,they sell,finally zacks investment research upgraded union pacific sell rating hold rating report saturday january 5th .
5,they sell,one research analyst rated stock sell rating eight assigned hold rating twelve assigned buy rating company stock .
6,they buy,stock currently consensus rating buy consensus target price 170.16 .
7,they sell,several hedge funds also recently bought sold shares stock .
8,they buy,repurchase authorization authorizes railroad operator buy shares stock open market purchases .
9,they buy,citigroup upped price target union pacific 180.00 195.00 gave stock buy rating report thursday .
10,they sell,zacks investment research upgraded shares union pacific sell rating hold rating research report saturday january 5th .
11,they buy,valuengine downgraded shares union pacific buy rating hold rating report tuesday march 12th .
12,they buy,loop capital cut shares union pacific buy rating hold rating reduced target price company 193.00 182.00 research note tuesday march 19th .
13,they sell,one analyst rated stock sell rating eight given hold rating twelve assigned buy rating company stock .
14,they buy,company average rating buy consensus target price 170.16 .
15,they buy,mml investors services llc increased position union pacific 27.5 4th quarter .
16,they buy,squarepoint ops llc increased position union pacific 580.0 4th quarter .
17,they buy,citigroup lifted price target union pacific 180.00 195.00 gave company buy rating report thursday .
18,they buy,loop capital downgraded union pacific buy rating hold rating dropped price objective stock 193.00 182.00 report tuesday march 19th .
19,they buy,valuengine lowered shares union pacific buy rating hold rating research report tuesday march 12th .
20,they buy,zacks investment research cut shares union pacific buy rating hold rating research note wednesday march 27th .
21,they sell,one equities research analyst rated stock sell rating eight issued hold rating twelve issued buy rating stock .
22,they buy,stock currently average rating buy average price target 170.16 .
23,they buy,go valuation ratios union pacific corporation p/e ratio ttm recorded 21.29 contrast overall industry ratio 39.28 meanwhile since last 5 working days union pacific corporation nyse unp highest point came april 2nd 2019 stock price 171.29 fell 168.31 april 4th 2019. similarly look back price performance past 6 months company increased value .
24,they buy,15 believe unp buy .
25,they buy,2 recommends overweight 8 believes worth holding .
26,they sell,1 number analysts recommended stakeholder stock underweight 1 rated sell .
27,they buy,meantime 3 months consensus 27 different analysts rated stock overweight .
28,they buy,14 went buy 2 gave rating overweight 9 analysts advised hold stock .
29,they sell,0 analysts called underweight 2 rated stock sell .
30,they buy,going analyst recommendations union pacific corporation nyse unp overall rating moderate buy suggest stock good chance increasing price analysts think current price actual price stock good investment .
31,they sell,price last 200 days moving increasing trend look buy opportunities shows decreasing trend price last 200 days look sell opportunities .
32,they buy,zacks investment research cut shares union pacific buy rating hold rating research note wednesday march 27th .
33,they buy,finally argus increased price target shares union pacific 175.00 gave stock positive rating report friday january 25th .
34,they sell,one equities research analyst rated stock sell rating eight assigned hold rating twelve assigned buy rating company .
35,they buy,union pacific consensus rating buy average target price 170.16 .
36,they sell,"related news vp todd m. rynaski sold 8,802 shares company stock transaction occurred monday april 1st ."
37,they sell,"stock sold average price 170.00 total value 1,496,340.00 ."
38,they sell,"also evp robert m. knight jr. sold 10,000 shares company stock transaction occurred thursday april 4th ."
39,they sell,"stock sold average price 170.01 total value 1,700,100.00 ."
