,assoc,values
0,they buy,atlantic securities lowered shares occidental petroleum nyse oxy overweight rating neutral rating research report released thursday april 25th benzinga reports .
1,they sell,valuengine raised shares occidental petroleum sell rating hold rating research note wednesday february 20th .
2,they sell,zacks investment research raised shares occidental petroleum strong sell rating hold rating research note tuesday march 5th .
3,they buy,citigroup lowered shares occidental petroleum buy rating neutral rating lowered target price company 80.00 72.00 research note tuesday february 19th .
4,they buy,finally mizuho reissued buy rating set 82.00 target price shares occidental petroleum research note wednesday february 13th .
5,they sell,two equities research analysts rated stock sell rating thirteen issued hold rating eight given buy rating one issued strong buy rating company .
6,they sell,"keyword occidental petroleum nyse oxy oxy oils/energy,67459910 downgrade atlantic securitiesratings:3,22 nyse oxyrefreshed1 receive news ratings occidental petroleum daily enter email address receive concise daily summary latest news analysts ratings occidental petroleum related companies marketbeat.com free daily email newsletter ."
7,they sell,"aperio group llc sold 5,760 shares company stock declined 4.61 stock markets rallied ."
8,they buy,stock increased 1.05 0.6 last trading session reaching 57.95 .
9,they sell,"janney montgomery scott llc sold 28,395 shares company stock declined 8.44 stock markets rallied ."
10,they buy,historical mkc news 02/04/2018 mccormick closes 50-day moving average technicals 27/03/2018 mccormick company inc mkc.n sees fy 2018 sales 13 15 pct 22/04/2018 dj mccormick company incorporated inst holders 1q 2018 mkc 02/05/2018 mccormick makes 2018 diversityinc top 50 list 27/03/2018 mccormick reiterated plans use tax benefits make strategic investments drive growth return cash shareholders pay debt 03/05/2018 t. rowe price name andrew mccormick head fixed income 23/04/2018 mccormick media llc reports 25.7 pct stake tronc inc april 13 2018 sec filing 13/04/2018 tronc largest holder merrick selling entire stake mccormick 28/03/2018 mccormick company inc mkc.n deutsche bank raises target price 101 99 08/05/2018 mccormick honors 2018 unsung heroes investors sentiment increased 1.03 2018 q4 .
11,they sell,improved 31 investors sold mkc shares 240 reduced holdings .
12,they buy,"prudential public limited com invested 9,334 shares ."
13,they buy,california-based west oak cap ltd liability com invested 0 mccormick company incorporated nyse mkc .
14,they buy,missouri-based first allied advisory services invested 0.02 mccormick company incorporated nyse mkc .
15,they sell,turned negative 94 investors sold oxy shares 366 reduced holdings .
16,they buy,minnesota-based gradient invests invested 0.48 occidental petroleum corporation nyse oxy .
17,they buy,"moreover miller howard invests ny 1.58 invested occidental petroleum corporation nyse oxy 878,369 shares ."
18,they buy,"moreover cypress cap 0.1 invested occidental petroleum corporation nyse oxy 6,842 shares ."
19,they buy,naples advsrs lc 0.3 invested occidental petroleum corporation nyse oxy .
20,they buy,hbk sorce advisory lc invested 0.1 occidental petroleum corporation nyse oxy .
21,they buy,"boston private wealth ltd liability corporation owns 0.63 invested occidental petroleum corporation nyse oxy 241,265 shares ."
22,they sell,"flossbach von storch ag sold 438,265 shares company stock declined 4.61 stock markets rallied ."
23,they buy,stock increased 1.05 0.6 last trading session reaching 57.95 .
24,they sell,"verity asset management inc sold 9,686 shares company stock declined 2.81 stock markets rallied ."
25,they buy,stock increased 1.24 2.6 last trading session reaching 211.75 .
26,they sell,"monday november 19 insider kondo chris sold 647,520 ."
27,they buy,"also increased holding alibaba nyse baba 171,370 shares quarter total 473,020 shares risen stake philip morris internat ."
28,they buy,first national bank omaha increased position occidental petroleum co. nyse oxy 2.8 1st quarter according recent 13f filing securities exchange commission .
29,they sell,hedge funds also bought sold shares company .
30,they buy,"one seven llc bought new position shares occidental petroleum 4th quarter valued approximately 25,000 ."
31,they buy,"pinnacle bank bought new position shares occidental petroleum 4th quarter valued approximately 28,000 ."
32,they buy,"finally sontag advisory llc bought new stake occidental petroleum fourth quarter worth 32,000 ."
33,they sell,sell-side analysts predict occidental petroleum co. post 3.64 earnings per share current fiscal year .
34,they buy,morgan stanley set 72.00 price target occidental petroleum gave stock buy rating research report thursday february 14th .
35,they buy,mizuho restated buy rating issued 82.00 price target shares occidental petroleum research report wednesday february 13th .
36,they buy,zacks investment research upgraded occidental petroleum hold rating buy rating set 71.00 price target company research report tuesday april 16th .
37,they sell,valuengine upgraded occidental petroleum sell rating hold rating research report wednesday february 20th .
38,they buy,finally jefferies financial group downgraded occidental petroleum buy rating hold rating lowered price target stock 74.00 66.00 research report monday april 29th .
39,they sell,two equities research analysts rated stock sell rating thirteen issued hold rating eight issued buy rating one assigned strong buy rating stock .
40,they buy,zacks investment research cut occidental petroleum buy rating hold rating research report thursday april 18th .
41,they buy,keycorp cut occidental petroleum overweight rating sector weight rating research report wednesday april 24th .
42,they buy,morgan stanley set 72.00 target price occidental petroleum gave stock buy rating research report thursday february 14th .
43,they buy,mizuho cut occidental petroleum buy rating neutral rating cut price objective company 83.00 70.00 report monday april 22nd .
44,they sell,finally barclays cut occidental petroleum overweight rating underweight rating cut price objective company 77.00 70.00 report friday february 15th .
45,they sell,two analysts rated stock sell rating thirteen assigned hold rating eight assigned buy rating one assigned strong buy rating company .
46,they buy,suntrust banks weighs pioneer natural resources q1 2019 earnings nyse pxd south texas money management ltd increased stake occidental petroleum oxy 19.26 based latest 2018q4 regulatory filing sec .
47,they buy,"south texas money management ltd bought 85,725 shares company stock declined 4.61 stock markets rallied ."
48,they buy,stock increased 1.05 0.6 last trading session reaching 57.95 .
49,they sell,historical oxy news 08/05/2018 occidental petroleum sees 2018 oil gas segment total production 645 665 mboed 08/05/2018 occidental petroleum 1q adj eps 92c 09/05/2018 occidental look buybacks long oil 60/bbl 27/03/2018 occidental petroleum oxy.n chief executive vicki hollub says expects permian resources business cash flow breakeven third quarter 09/05/2018 occidental opportunistic uses excess cash 08/05/2018 occidental petroleum sees 2018 oil gas segment international production 289 295 mboed 08/05/2018 occidental outlook midland gulf coast says pipeline constraints require rail truck utilization 23/03/2018 occidental petroleum corp oxy.n deutsche bank raises buy hold 09/04/2018 occidental closes 50-day moving average technicals 08/05/2018 occidental petroleum 1q eps 92c notable recent occidental petroleum corporation nyse oxy news published streetinsider.com released occidental petroleum oxy said make new 76/share offer anadarko petroleum apc cnbc streetinsider.com april 24 2019 also seekingalpha.com article occidental petroleum suffers second downgrade week seeking alpha published february 19 2019 seekingalpha.com published lanny may dividend stock watch list seeking alpha may 04 2019. interesting news occidental petroleum corporation nyse oxy released streetinsider.com article pre-open stock movers 04/24 trk apc manh higher irbt rhi oxy lower more… streetinsider.com published april 24 2019 well streetinsider.com news article titled occidental petroleum oxy another bidder anadarko petroleum apc 70/share cnbc faber streetinsider.com publication date april 12 2019 .
50,they sell,dropped 94 investors sold oxy shares 366 reduced holdings .
51,they buy,hbk sorce advisory ltd liability com invested 0.1 occidental petroleum corporation nyse oxy .
52,they buy,moreover cordasco fincl ntwk 0.01 invested occidental petroleum corporation nyse oxy .
53,they buy,ls investment advsr ltd limited liability company invested 0.07 portfolio occidental petroleum corporation nyse oxy .
54,they buy,new york-based clear harbor asset mngmt limited liability corporation invested 0.08 occidental petroleum corporation nyse oxy .
55,they buy,whitnell co owns 0.02 invested occidental petroleum corporation nyse oxy 800 shares .
