,assoc,values
0,they sell,"yorktown management research co inc sold 1,700 shares company stock declined 5.78 stock markets rallied ."
1,they buy,stock increased 0.55 0.99 last trading session reaching 181.47 .
2,they sell,"johnson gregory n also sold 1.01m worth intuit inc. nasdaq intu monday november 26. another trade 85,835 shares valued 16.89m made goodarzi sasan k wednesday november 21. smith brad also sold 4.61m worth intuit inc. nasdaq intu wednesday november 28. another trade 152,001 shares valued 30.01 million sold cook scott ."
3,they buy,investors sentiment increased 0.99 2018 q4 .
4,they sell,positive 63 investors sold amgn shares 498 reduced holdings .
5,they buy,nomura holding invested 0 portfolio amgen inc. nasdaq amgn .
6,they buy,hanson mcclain invested 0.02 portfolio amgen inc. nasdaq amgn .
7,they buy,"lvm mi owns 4.1 invested amgen inc. nasdaq amgn 80,505 shares ."
8,they buy,morgan stanley invested 7.98m shares .
9,they buy,notable recent amgen inc. nasdaq amgn news published nasdaq.com released amgen giving novartis headache nasdaq april 07 2019 also nasdaq.com article better buy amgen vs. gilead sciences nasdaq published april 13 2019 nasdaq.com published amgen amgn poised beat earnings estimates nasdaq april 05 2019. interesting news amgen inc. nasdaq amgn released nasdaq.com article health care sector update 04/04/2019 nspr reph rwlk jnj pfe abt mrk amgn nasdaq published april 04 2019 well seekingalpha.com news article titled amgen evenity approval makes hold seeking alpha publication date april 18 2019 .
10,they sell,"patton cynthia sold 360,520 worth stock 1,777 shares ."
11,they sell,"news director ronald d. sugar sold 2,000 shares firm stock transaction wednesday april 3rd ."
12,they sell,"stock sold average price 193.18 total value 386,360.00 ."
13,they sell,"insiders sold 6,000 shares company stock valued 1,144,120 last ninety days ."
14,they buy,catalyst capital advisors llc increased stake amgen inc amgn 498.59 based latest 2018q4 regulatory filing sec .
15,they buy,"catalyst capital advisors llc bought 94,693 shares company stock declined 5.78 stock markets rallied ."
16,they buy,stock increased 0.55 0.99 last trading session reaching 181.47 .
