,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,15.0,15.0,16.0,16.0
1,Avg. Estimate,1.28,1.42,5.44,6.02
2,Low Estimate,1.26,1.38,5.32,5.74
3,High Estimate,1.29,1.46,5.52,6.35
4,Year Ago EPS,1.42,1.43,5.61,5.44
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,13,13,15,15
1,Avg. Estimate,3.36B,3.49B,13.69B,14.29B
2,Low Estimate,3.33B,3.4B,13.48B,13.95B
3,High Estimate,3.4B,3.59B,13.85B,14.9B
4,Year Ago Sales,3.75B,3.76B,13.99B,13.69B
5,Sales Growth (year/est),-10.20%,-7.20%,-2.10%,4.40%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.36,1.37,1.33,1.28
1,EPS Actual,1.42,1.43,1.35,1.29
2,Difference,0.06,0.06,0.02,0.01
3,Surprise %,4.40%,4.40%,1.50%,0.80%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.28,1.42,5.44,6.02
1,7 Days Ago,1.28,1.42,5.44,6.03
2,30 Days Ago,1.28,1.43,5.44,6.03
3,60 Days Ago,1.28,1.43,5.44,6.03
4,90 Days Ago,1.39,1.51,5.69,6.32
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,1,1,1
,Growth Estimates,TEL,Industry,Sector,S&P 500
0,Current Qtr.,-9.90%,N/A,N/A,-0.02
1,Next Qtr.,-0.70%,N/A,N/A,0.04
2,Current Year,-3.00%,N/A,N/A,0.05
3,Next Year,10.70%,N/A,N/A,0.11
4,Next 5 Years (per annum),10.40%,N/A,N/A,0.10
5,Past 5 Years (per annum),10.77%,N/A,N/A,N/A
