,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,15.0,15.0,19.0,19.0
1,Avg. Estimate,0.76,0.83,3.43,3.73
2,Low Estimate,0.69,0.8,3.37,3.62
3,High Estimate,0.81,0.89,3.54,3.95
4,Year Ago EPS,0.95,1.04,4.13,3.43
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,15,15,19,19
1,Avg. Estimate,2.39B,2.44B,9.92B,10.33B
2,Low Estimate,2.24B,2.39B,9.67B,10.02B
3,High Estimate,2.81B,2.49B,10.45B,10.54B
4,Year Ago Sales,3.22B,3.33B,13.2B,9.92B
5,Sales Growth (year/est),-25.90%,-26.60%,-24.80%,4.10%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.92,1.01,1.01,1.11
1,EPS Actual,0.95,1.04,1.03,1.12
2,Difference,0.03,0.03,0.02,0.01
3,Surprise %,3.30%,3.00%,2.00%,0.90%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.76,0.83,3.43,3.73
1,7 Days Ago,0.76,0.83,3.43,3.73
2,30 Days Ago,0.76,0.83,3.44,3.73
3,60 Days Ago,0.76,0.84,3.44,3.74
4,90 Days Ago,1.03,1.11,4.46,4.83
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,1,N/A,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,1,N/A
,Growth Estimates,HSIC,Industry,Sector,S&P 500
0,Current Qtr.,-20.00%,N/A,N/A,0.01
1,Next Qtr.,-20.20%,N/A,N/A,0.05
2,Current Year,-16.90%,N/A,N/A,0.05
3,Next Year,8.70%,N/A,N/A,0.11
4,Next 5 Years (per annum),5.25%,N/A,N/A,0.10
5,Past 5 Years (per annum),10.81%,N/A,N/A,N/A
