,0,1
0,Market Cap (intraday) 5,9.45B
1,Enterprise Value 3,12.35B
2,Trailing P/E ,18.12
3,Forward P/E 1,16.95
4,PEG Ratio (5 yr expected) 1,3.49
5,Price/Sales (ttm),0.72
6,Price/Book (mrq),3.23
7,Enterprise Value/Revenue 3,0.94
8,Enterprise Value/EBITDA 6,11.22
,0,1
0,Fiscal Year Ends ,"Dec 29, 2018"
1,Most Recent Quarter (mrq),"Dec 29, 2018"
,0,1
0,Profit Margin ,4.06%
1,Operating Margin (ttm),6.77%
,0,1
0,Return on Assets (ttm),6.82%
1,Return on Equity (ttm),14.97%
,0,1
0,Revenue (ttm),13.2B
1,Revenue Per Share (ttm),86.48
2,Quarterly Revenue Growth (yoy),1.70%
3,Gross Profit (ttm),3.6B
4,EBITDA ,1.1B
5,Net Income Avi to Common (ttm),535.88M
6,Diluted EPS (ttm),3.49
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),80.21M
1,Total Cash Per Share (mrq),0.53
2,Total Debt (mrq),1.96B
3,Total Debt/Equity (mrq),50.97
4,Current Ratio (mrq),1.30
5,Book Value Per Share (mrq),19.56
,0,1
0,Operating Cash Flow (ttm),684.71M
1,Levered Free Cash Flow (ttm),666.28M
,0,1
0,Beta (3Y Monthly) ,0.87
1,52-Week Change 3,4.93%
2,S&P500 52-Week Change 3,9.16%
3,52 Week High 3,71.65
4,52 Week Low 3,53.91
5,50-Day Moving Average 3,61.48
6,200-Day Moving Average 3,62.64
,0,1
0,Avg Vol (3 month) 3,1.86M
1,Avg Vol (10 day) 3,1.5M
2,Shares Outstanding 5,149.47M
3,Float ,149.71M
4,% Held by Insiders 1,1.16%
5,% Held by Institutions 1,105.88%
6,"Shares Short (Apr 15, 2019) 4",16.9M
7,"Short Ratio (Apr 15, 2019) 4",12.58
8,"Short % of Float (Apr 15, 2019) 4",12.79%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",11.31%
10,"Shares Short (prior month Mar 15, 2019) 4",16.59M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,1000/1275
9,Last Split Date 3,"Feb 8, 2019"
