,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,22.0,21.0,27.0,27.0
1,Avg. Estimate,2.86,3.18,12.3,13.08
2,Low Estimate,2.55,3.0,11.8,10.39
3,High Estimate,3.03,3.31,12.75,14.96
4,Year Ago EPS,2.82,2.97,11.22,12.3
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,16,16,20,19
1,Avg. Estimate,13.46B,14.54B,56.75B,57.73B
2,Low Estimate,12.7B,13.64B,53.74B,51.07B
3,High Estimate,14.34B,15.4B,60.3B,63.34B
4,Year Ago Sales,12.86B,14.01B,54.72B,56.75B
5,Sales Growth (year/est),4.70%,3.80%,3.70%,1.70%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,2.13,2.73,2.85,2.99
1,EPS Actual,2.82,2.97,2.86,2.55
2,Difference,0.69,0.24,0.01,-0.44
3,Surprise %,32.40%,8.80%,0.40%,-14.70%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,2.86,3.18,12.3,13.08
1,7 Days Ago,2.85,3.18,12.29,13.08
2,30 Days Ago,2.86,3.18,12.31,13.2
3,60 Days Ago,2.85,3.18,12.3,13.27
4,90 Days Ago,2.99,3.26,12.69,13.82
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,1,1,1,1
1,Up Last 30 Days,1,3,3,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,1
,Growth Estimates,CAT,Industry,Sector,S&P 500
0,Current Qtr.,1.40%,N/A,N/A,-0.02
1,Next Qtr.,7.10%,N/A,N/A,0.04
2,Current Year,9.60%,N/A,N/A,0.05
3,Next Year,6.30%,N/A,N/A,0.11
4,Next 5 Years (per annum),20.63%,N/A,N/A,0.10
5,Past 5 Years (per annum),13.33%,N/A,N/A,N/A
