,0,1
0,Market Cap (intraday) 5,39.43B
1,Enterprise Value 3,37.6B
2,Trailing P/E ,3.02
3,Forward P/E 1,4.08
4,PEG Ratio (5 yr expected) 1,0.14
5,Price/Sales (ttm),1.30
6,Price/Book (mrq),1.25
7,Enterprise Value/Revenue 3,1.24
8,Enterprise Value/EBITDA 6,1.91
,0,1
0,Fiscal Year Ends ,"Aug 30, 2018"
1,Most Recent Quarter (mrq),"Aug 30, 2018"
,0,1
0,Profit Margin ,46.51%
1,Operating Margin (ttm),49.11%
,0,1
0,Return on Assets (ttm),23.70%
1,Return on Equity (ttm),53.62%
,0,1
0,Revenue (ttm),30.39B
1,Revenue Per Share (ttm),26.38
2,Quarterly Revenue Growth (yoy),37.50%
3,Gross Profit (ttm),17.89B
4,EBITDA ,19.68B
5,Net Income Avi to Common (ttm),14.14B
6,Diluted EPS (ttm),11.51
7,Quarterly Earnings Growth (yoy),82.60%
,0,1
0,Total Cash (mrq),6.8B
1,Total Cash Per Share (mrq),6
2,Total Debt (mrq),4.64B
3,Total Debt/Equity (mrq),13.95
4,Current Ratio (mrq),2.79
5,Book Value Per Share (mrq),27.82
,0,1
0,Operating Cash Flow (ttm),17.4B
1,Levered Free Cash Flow (ttm),3.91B
,0,1
0,Beta (3Y Monthly) ,1.28
1,52-Week Change 3,-22.49%
2,S&P500 52-Week Change 3,-5.36%
3,52 Week High 3,64.66
4,52 Week Low 3,33.60
5,50-Day Moving Average 3,37.58
6,200-Day Moving Average 3,47.05
,0,1
0,Avg Vol (3 month) 3,32.59M
1,Avg Vol (10 day) 3,28.4M
2,Shares Outstanding 5,1.13B
3,Float ,1.08B
4,% Held by Insiders 1,4.32%
5,% Held by Institutions 1,80.09%
6,"Shares Short (Nov 30, 2018) 4",48.28M
7,"Short Ratio (Nov 30, 2018) 4",1.74
8,"Short % of Float (Nov 30, 2018) 4",4.32%
9,"Short % of Shares Outstanding (Nov 30, 2018) 4",4.31%
10,"Shares Short (prior month Oct 31, 2018) 4",54.92M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,"May 7, 1996"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"May 2, 2000"
