,0,1
0,Market Cap (intraday) 5,916.05B
1,Enterprise Value 3,922.51B
2,Trailing P/E ,92.44
3,Forward P/E 1,46.69
4,PEG Ratio (5 yr expected) 1,0.75
5,Price/Sales (ttm),3.93
6,Price/Book (mrq),20.99
7,Enterprise Value/Revenue 3,3.96
8,Enterprise Value/EBITDA 6,33.23
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,4.32%
1,Operating Margin (ttm),5.33%
,0,1
0,Return on Assets (ttm),5.28%
1,Return on Equity (ttm),28.27%
,0,1
0,Revenue (ttm),232.89B
1,Revenue Per Share (ttm),478.21
2,Quarterly Revenue Growth (yoy),19.70%
3,Gross Profit (ttm),93.73B
4,EBITDA ,27.76B
5,Net Income Avi to Common (ttm),10.07B
6,Diluted EPS (ttm),20.14
7,Quarterly Earnings Growth (yoy),63.00%
,0,1
0,Total Cash (mrq),41.25B
1,Total Cash Per Share (mrq),83.98
2,Total Debt (mrq),49.29B
3,Total Debt/Equity (mrq),113.18
4,Current Ratio (mrq),1.10
5,Book Value Per Share (mrq),88.69
,0,1
0,Operating Cash Flow (ttm),30.72B
1,Levered Free Cash Flow (ttm),16.76B
,0,1
0,Beta (3Y Monthly) ,1.71
1,52-Week Change 3,22.86%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,"2,050.50"
4,52 Week Low 3,"1,307.00"
5,50-Day Moving Average 3,"1,772.36"
6,200-Day Moving Average 3,"1,675.59"
,0,1
0,Avg Vol (3 month) 3,4.45M
1,Avg Vol (10 day) 3,3.11M
2,Shares Outstanding 5,492.05M
3,Float ,412.23M
4,% Held by Insiders 1,16.12%
5,% Held by Institutions 1,57.12%
6,"Shares Short (Mar 29, 2019) 4",4.58M
7,"Short Ratio (Mar 29, 2019) 4",1
8,"Short % of Float (Mar 29, 2019) 4",N/A
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",0.96%
10,"Shares Short (prior month Feb 28, 2019) 4",4.26M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Sep 2, 1999"
