,assoc,values
0,they buy,textron inc. nyse txt sank week trend led investors traders taking note stock .
1,they buy,past one year equity price embarked rally seen rise 21.51 14.98 since start year .
2,they buy,look monthly performance shows stock recorded fall past 30 days .
3,they buy,equity price dipped past three months led overall six-month increase stand 9.49 .
4,they buy,shares textron inc. txt dropped 7.8 last recorded high 72.87 attained september 25 close 65.07 per share .
5,they buy,past 52 weeks shares textron inc. trading low 51.07 witnessing massive surge 27.41 14 .
6,they buy,price movement led txt stock receiving attention become one watch .
7,they buy,dipped 0 sunday got market worried .
8,they buy,stock beta stands 1.43 compared 200-day moving average 50-day moving average txt price stands 1.54 respectively .
9,they buy,average daily volatility week 3.03 1.76 recorded past month .
10,they buy,experts research firms bullish near-term performance textron inc. predicting 77 price target short-term 12 months basis .
11,they buy,average price target analysts see 18.33 rise stock would lead txt market cap surge 19.13b .
12,they buy,stock rated average 1.8 roughly stands towards bullish end spectrum .
13,they buy,reuters looked 12 analysts track textron inc. nyse txt find 2 rated hold .
14,they sell,10 10 analysts rated buy strong buy 0 advised investors desist buying stock sell already possess .
15,they buy,look txt technical analysis shows 14-day relative strength index rsi oversold zone reaching 27.05 point .
16,they buy,trading volume added 592929 shares compared readings past three months recently exchanged 2152929 shares .
17,they buy,means improved activity short-term traders per session average trading volume 1560000 shares 1.38 times normal volume .
18,they buy,price philip morris international inc. nyse pm currently stands 82.31 went 0 0 found strong support 81.24 share .
19,they buy,pm price drops critical support would lead bearish trend .
20,they buy,short-term dip 80.18 mark would also bad stock means stock would plunge 2.59 current position .
21,they buy,however stock price able trade resistance point around 82.92 could likely surge higher try break upward resistance stands 83.54 share .
22,they buy,average daily volatility past one month stands 1.98 .
23,they buy,stock plunged 1.85 52-weeks high 80.79 reached oct. 13 2017. general 7.41 52-weeks lowest point stands 76.21 setback observed jun .
24,they buy,06 2018 .
25,they sell,analysts predicted price target philip morris international inc. pm 1 year stands average 92.87/share .
26,they buy,means would likely increase 12.83 current position .
27,they buy,current price stock moving 80.79 82.47 .
28,they buy,brokerage firms lower target stock average one setting price target low 80 .
29,they buy,hand one analyst super bullish price setting target high 110 .
30,they buy,public employees retirement system ohio lessened holdings shares textron inc. nyse txt 6.7 second quarter according company recent filing securities exchange commission sec .
31,they buy,"firm owned 104,251 shares aerospace company stock selling 7,491 shares period ."
32,they buy,"public employees retirement system ohio holdings textron worth 6,871,000 end recent reporting period ."
33,they buy,number large investors also made changes positions txt .
34,they buy,"centaurus financial inc. bought new stake shares textron 2nd quarter worth approximately 105,000 ."
35,they buy,"bluemountain capital management llc bought new stake shares textron 2nd quarter worth approximately 139,000 ."
36,they buy,"piedmont investment advisors llc bought new stake shares textron 2nd quarter worth approximately 197,000 ."
37,they buy,"legacy financial advisors inc. bought new stake shares textron 2nd quarter worth approximately 203,000 ."
38,they buy,"finally colony group llc bought new stake shares textron 2nd quarter worth approximately 202,000 ."
39,they buy,institutional investors 82.94 company stock .
40,they buy,shares txt stock opened 65.07 monday .
41,they buy,textron inc. 52-week low 51.07 52-week high 72.87 .
