,0,1
0,Market Cap (intraday) 5,12.37B
1,Enterprise Value 3,15.48B
2,Trailing P/E ,10.61
3,Forward P/E 1,7.38
4,PEG Ratio (5 yr expected) 1,0.65
5,Price/Sales (ttm),1.11
6,Price/Book (mrq),7.41
7,Enterprise Value/Revenue 3,1.38
8,Enterprise Value/EBITDA 6,6.65
,0,1
0,Fiscal Year Ends ,"Jun 29, 2018"
1,Most Recent Quarter (mrq),"Jun 29, 2018"
,0,1
0,Profit Margin ,10.57%
1,Operating Margin (ttm),15.47%
,0,1
0,Return on Assets (ttm),11.58%
1,Return on Equity (ttm),78.05%
,0,1
0,Revenue (ttm),11.18B
1,Revenue Per Share (ttm),38.83
2,Quarterly Revenue Growth (yoy),17.80%
3,Gross Profit (ttm),3.37B
4,EBITDA ,2.33B
5,Net Income Avi to Common (ttm),1.18B
6,Diluted EPS (ttm),4.05
7,Quarterly Earnings Growth (yoy),304.40%
,0,1
0,Total Cash (mrq),1.85B
1,Total Cash Per Share (mrq),6.44
2,Total Debt (mrq),4.82B
3,Total Debt/Equity (mrq),289.43
4,Current Ratio (mrq),1.30
5,Book Value Per Share (mrq),5.80
,0,1
0,Operating Cash Flow (ttm),2.11B
1,Levered Free Cash Flow (ttm),1.35B
,0,1
0,Beta (3Y Monthly) ,1.50
1,52-Week Change 3,9.41%
2,S&P500 52-Week Change 3,5.11%
3,52 Week High 3,62.70
4,52 Week Low 3,36.07
5,50-Day Moving Average 3,45.21
6,200-Day Moving Average 3,53.46
,0,1
0,Avg Vol (3 month) 3,3.96M
1,Avg Vol (10 day) 3,5.25M
2,Shares Outstanding 5,287.91M
3,Float ,260.11M
4,% Held by Insiders 1,73.62%
5,% Held by Institutions 1,0.00%
6,"Shares Short (Oct 15, 2018) 4",30.05M
7,"Short Ratio (Oct 15, 2018) 4",7.67
8,"Short % of Float (Oct 15, 2018) 4",13.46%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",10.44%
10,"Shares Short (prior month Sep 14, 2018) 4",28.04M
,0,1
0,Forward Annual Dividend Rate 4,2.52
1,Forward Annual Dividend Yield 4,5.86%
2,Trailing Annual Dividend Rate 3,2.52
3,Trailing Annual Dividend Yield 3,6.26%
4,5 Year Average Dividend Yield 4,5.22
5,Payout Ratio 4,62.22%
6,Dividend Date 3,"Oct 3, 2018"
7,Ex-Dividend Date 4,"Sep 18, 2018"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
