,assoc,values
0,they sell,company spent 1.93 billion trying sell products last quarter result yielding gross income 6.34 billion .
1,they sell,"related news evp r cso severino michael sold 50,000 shares company stock transaction recorded august 17th 2018. sale performed average price 97.52 total value 4,876,060. sale deal closes director severino michael bought 5,400 shares company stock valued 496,274. also director rapp edward j bought 1,013 shares company stock deal recorded june 20th 2018. shares bought average price 98.63 per share total market value 20,743. following completion acquisition executive vice president holds 25,000 shares company stock valued 2,946,148. last 6 months insiders changed ownership shares company stock 0.09 ."
2,they buy,4 21 analysts covering stock rated buy 9 maintained hold recommendation abbvie inc. stock .
3,they sell,1 analysts assigned sell rating abbv stock .
4,they buy,"summit trail advisors llc increased holdings abbvie 7,637.2 first quarter ."
5,they buy,cibc world markets inc. increased holdings abbvie 108.1 second quarter .
6,they buy,finally dimensional fund advisors lp increased holdings abbvie 12.6 first quarter .
7,they buy,bank america raised price objective shares abbvie 105.00 107.00 gave stock buy rating report wednesday august 22nd .
8,they buy,zacks investment research upgraded shares abbvie hold rating buy rating set 105.00 target price company research note monday october 1st .
9,they buy,cowen set 110.00 target price shares abbvie gave stock buy rating research note friday july 27th .
10,they buy,jefferies financial group set 100.00 target price shares abbvie gave stock buy rating research note sunday july 15th .
11,they buy,finally suntrust banks reduced target price shares abbvie 157.00 135.00 set buy rating company research note monday october 22nd .
12,they sell,six analysts rated stock sell rating five given hold rating eight given buy rating two given strong buy rating stock .
13,they sell,"related news evp michael severino sold 50,000 shares abbvie stock transaction friday august 17th ."
14,they sell,"shares sold average price 97.52 total value 4,876,000.00 ."
15,they buy,"fairfield bush co. bought new stake abbvie first quarter worth 146,000 ."
16,they buy,"first mercantile trust co. bought new stake abbvie second quarter worth 150,000 ."
17,they buy,"mufg securities emea plc bought new stake abbvie second quarter worth 157,000 ."
18,they buy,"rainier group investment advisory llc bought new stake abbvie first quarter worth 161,000 ."
19,they buy,"finally clearwater capital advisors llc bought new stake abbvie first quarter worth 195,000 ."
20,they sell,"news evp michael severino sold 50,000 shares stock transaction friday august 17th ."
21,they sell,"stock sold average price 97.52 total value 4,876,000.00 ."
22,they buy,"fairfield bush co. bought new position shares abbvie first quarter worth 146,000 ."
23,they buy,"first mercantile trust co. bought new position shares abbvie second quarter worth 150,000 ."
24,they buy,"mufg securities emea plc bought new position shares abbvie second quarter worth 157,000 ."
25,they buy,"rainier group investment advisory llc bought new position shares abbvie first quarter worth 161,000 ."
26,they buy,"finally clearwater capital advisors llc bought new position shares abbvie first quarter worth 195,000 ."
27,they buy,zacks investment research downgraded abbvie buy rating hold rating research note saturday july 14th .
28,they buy,jefferies financial group set 100.00 price target abbvie gave company buy rating report sunday july 15th .
29,they sell,finally bmo capital markets restated sell rating set 78.00 price target shares abbvie report friday july 27th .
30,they sell,six equities research analysts rated stock sell rating five issued hold rating eight assigned buy rating two issued strong buy rating stock .
31,they sell,"abbvie news evp michael severino sold 50,000 shares abbvie stock transaction friday august 17th ."
32,they sell,"stock sold average price 97.52 total transaction 4,876,000.00 ."
33,they buy,morgan stanley increased stake shares abbvie 3.2 2nd quarter .
34,they buy,bank america raised price target abbvie 105.00 107.00 gave stock buy rating research report wednesday august 22nd .
35,they sell,bmo capital markets restated sell rating issued 78.00 price target shares abbvie research report wednesday august 22nd .
36,they buy,jefferies financial group set 100.00 price target abbvie gave stock buy rating research report sunday july 15th .
37,they buy,finally zacks investment research lowered abbvie buy rating hold rating research report saturday july 14th .
38,they sell,six equities research analysts rated stock sell rating five issued hold rating eight issued buy rating two given strong buy rating company .
39,they buy,suntrust banks currently buy rating 135.00 price objective stock .
40,they buy,bank america upped price target abbvie 105.00 107.00 gave stock buy rating research note wednesday august 22nd .
41,they buy,zacks investment research raised abbvie hold rating buy rating set 105.00 price objective stock report monday october 1st .
42,they buy,cowen set 110.00 price objective abbvie gave stock buy rating report friday july 27th .
43,they buy,jefferies financial group set 100.00 price objective abbvie gave stock buy rating report sunday july 15th .
44,they sell,six analysts rated stock sell rating five issued hold rating eight given buy rating two assigned strong buy rating company stock .
45,they sell,"related news evp michael severino sold 50,000 shares stock transaction friday august 17th ."
46,they sell,"stock sold average price 97.52 total transaction 4,876,000.00 ."
47,they sell,hedge funds institutional investors also recently bought sold shares company .
48,they buy,"cornerstone wealth management llc increased holdings shares abbvie 8,774.3 second quarter ."
49,they buy,seacrest wealth management llc increased holdings shares abbvie 43.1 second quarter .
50,they buy,lynch associates increased holdings shares abbvie 1.8 second quarter .
51,they buy,"highbridge capital management llc increased holdings shares abbvie 2,285.6 first quarter ."
52,they sell,valuengine cut shares abbvie hold rating sell rating research report friday october 19th .
53,they buy,jefferies financial group set 100.00 price target shares abbvie gave company buy rating report sunday july 15th .
54,they sell,six equities research analysts rated stock sell rating five given hold rating eight given buy rating two issued strong buy rating company stock .
55,they sell,"abbvie news evp michael severino sold 50,000 shares business stock transaction friday august 17th ."
56,they sell,"shares sold average price 97.52 total transaction 4,876,000.00 ."
57,they buy,"summit trail advisors llc increased holdings shares abbvie 7,637.2 1st quarter ."
58,they buy,janus henderson group plc increased holdings shares abbvie 15.9 2nd quarter .
