,0,1
0,Market Cap (intraday) 5,192.04B
1,Enterprise Value 3,302.17B
2,Trailing P/E ,16.77
3,Forward P/E 1,13.14
4,PEG Ratio (5 yr expected) 1,1.06
5,Price/Sales (ttm),2.03
6,Price/Book (mrq),2.68
7,Enterprise Value/Revenue 3,3.20
8,Enterprise Value/EBITDA 6,10.06
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,12.41%
1,Operating Margin (ttm),20.11%
,0,1
0,Return on Assets (ttm),5.41%
1,Return on Equity (ttm),16.40%
,0,1
0,Revenue (ttm),94.51B
1,Revenue Per Share (ttm),20.62
2,Quarterly Revenue Growth (yoy),26.10%
3,Gross Profit (ttm),64.81B
4,EBITDA ,30.02B
5,Net Income Avi to Common (ttm),11.73B
6,Diluted EPS (ttm),2.53
7,Quarterly Earnings Growth (yoy),-83.30%
,0,1
0,Total Cash (mrq),3.81B
1,Total Cash Per Share (mrq),0.84
2,Total Debt (mrq),111.74B
3,Total Debt/Equity (mrq),151.38
4,Current Ratio (mrq),0.79
5,Book Value Per Share (mrq),15.82
,0,1
0,Operating Cash Flow (ttm),24.3B
1,Levered Free Cash Flow (ttm),10.57B
,0,1
0,Beta (3Y Monthly) ,1.06
1,52-Week Change 3,25.69%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,42.83
4,52 Week Low 3,30.43
5,50-Day Moving Average 3,40.14
6,200-Day Moving Average 3,37.51
,0,1
0,Avg Vol (3 month) 3,19.26M
1,Avg Vol (10 day) 3,12.14M
2,Shares Outstanding 5,4.52B
3,Float ,4.49B
4,% Held by Insiders 1,0.71%
5,% Held by Institutions 1,84.67%
6,"Shares Short (Mar 29, 2019) 4",69.41M
7,"Short Ratio (Mar 29, 2019) 4",3.49
8,"Short % of Float (Mar 29, 2019) 4",1.52%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",1.53%
10,"Shares Short (prior month Feb 28, 2019) 4",68.17M
,0,1
0,Forward Annual Dividend Rate 4,0.84
1,Forward Annual Dividend Yield 4,2.10%
2,Trailing Annual Dividend Rate 3,0.76
3,Trailing Annual Dividend Yield 3,1.79%
4,5 Year Average Dividend Yield 4,1.67
5,Payout Ratio 4,30.04%
6,Dividend Date 3,"Apr 24, 2019"
7,Ex-Dividend Date 4,"Apr 2, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Feb 21, 2017"
