,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,4.0,4.0,6.0,6.0
1,Avg. Estimate,0.09,0.11,0.46,0.51
2,Low Estimate,0.08,0.11,0.42,0.43
3,High Estimate,0.11,0.12,0.55,0.7
4,Year Ago EPS,0.2,0.54,1.07,0.46
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,9,9,9,10
1,Avg. Estimate,205.14M,208.02M,839.01M,896.41M
2,Low Estimate,199.81M,201.44M,811.03M,840.9M
3,High Estimate,208.6M,213.7M,865.21M,1B
4,Year Ago Sales,193.46M,192.09M,785.32M,839.01M
5,Sales Growth (year/est),6.00%,8.30%,6.80%,6.80%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.07,0.11,0.12,0.12
1,EPS Actual,0.2,0.54,0.15,0.18
2,Difference,0.13,0.43,0.03,0.06
3,Surprise %,185.70%,390.90%,25.00%,50.00%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.09,0.11,0.46,0.51
1,7 Days Ago,0.09,0.11,0.46,0.51
2,30 Days Ago,0.09,0.11,0.46,0.52
3,60 Days Ago,0.09,0.12,0.45,0.47
4,90 Days Ago,0.09,0.11,0.44,0.48
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,1,1,2,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,DRE,Industry,Sector,S&P 500
0,Current Qtr.,-55.00%,N/A,N/A,-0.02
1,Next Qtr.,-79.60%,N/A,N/A,0.04
2,Current Year,-57.00%,N/A,N/A,0.05
3,Next Year,10.90%,N/A,N/A,0.11
4,Next 5 Years (per annum),6.00%,N/A,N/A,0.10
5,Past 5 Years (per annum),29.69%,N/A,N/A,N/A
