,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,16.0,15.0,25.0,28.0
1,Avg. Estimate,0.12,0.08,0.58,0.93
2,Low Estimate,0.06,0.05,0.44,0.42
3,High Estimate,0.18,0.15,0.84,1.28
4,Year Ago EPS,0.1,0.05,0.35,0.58
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,17,14,36,36
1,Avg. Estimate,17.82B,21.6B,81.88B,95.39B
2,Low Estimate,17.51B,21.16B,78.09B,87.59B
3,High Estimate,18.46B,22.15B,84.48B,103.86B
4,Year Ago Sales,14.43B,17.62B,68.56B,81.88B
5,Sales Growth (year/est),23.50%,22.60%,19.40%,16.50%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.12,0.1,0.11,-0.04
1,EPS Actual,0.1,0.05,0.12,0.08
2,Difference,-0.02,-0.05,0.01,0.12
3,Surprise %,-16.70%,-50.00%,9.10%,300.00%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.12,0.08,0.58,0.93
1,7 Days Ago,0.12,0.09,0.58,0.92
2,30 Days Ago,0.12,0.08,0.58,0.93
3,60 Days Ago,0.13,0.09,0.53,0.84
4,90 Days Ago,0.14,0.08,0.55,0.95
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,1,1
1,Up Last 30 Days,2,3,4,6
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,1,N/A,N/A
,Growth Estimates,JD,Industry,Sector,S&P 500
0,Current Qtr.,20.00%,N/A,N/A,0.01
1,Next Qtr.,60.00%,N/A,N/A,0.05
2,Current Year,65.70%,N/A,N/A,0.05
3,Next Year,60.30%,N/A,N/A,0.11
4,Next 5 Years (per annum),4.94%,N/A,N/A,0.10
5,Past 5 Years (per annum),72.49%,N/A,N/A,N/A
