,0,1
0,Market Cap (intraday) 5,150.73B
1,Enterprise Value 3,181.31B
2,Trailing P/E ,26.18
3,Forward P/E 1,22.49
4,PEG Ratio (5 yr expected) 1,4.77
5,Price/Sales (ttm),7.17
6,Price/Book (mrq),N/A
7,Enterprise Value/Revenue 3,8.62
8,Enterprise Value/EBITDA 6,18.02
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,28.18%
1,Operating Margin (ttm),40.80%
,0,1
0,Return on Assets (ttm),16.10%
1,Return on Equity (ttm),N/A
,0,1
0,Revenue (ttm),21.03B
1,Revenue Per Share (ttm),27.02
2,Quarterly Revenue Growth (yoy),-3.30%
3,Gross Profit (ttm),10.79B
4,EBITDA ,10.06B
5,Net Income Avi to Common (ttm),5.92B
6,Diluted EPS (ttm),7.54
7,Quarterly Earnings Growth (yoy),102.60%
,0,1
0,Total Cash (mrq),866M
1,Total Cash Per Share (mrq),1.13
2,Total Debt (mrq),31.09B
3,Total Debt/Equity (mrq),N/A
4,Current Ratio (mrq),1.36
5,Book Value Per Share (mrq),-8.16
,0,1
0,Operating Cash Flow (ttm),6.97B
1,Levered Free Cash Flow (ttm),3.37B
,0,1
0,Beta (3Y Monthly) ,0.33
1,52-Week Change 3,18.21%
2,S&P500 52-Week Change 3,10.50%
3,52 Week High 3,198.60
4,52 Week Low 3,153.13
5,50-Day Moving Average 3,188.99
6,200-Day Moving Average 3,181.82
,0,1
0,Avg Vol (3 month) 3,3.36M
1,Avg Vol (10 day) 3,2.37M
2,Shares Outstanding 5,763.49M
3,Float ,764.87M
4,% Held by Insiders 1,0.06%
5,% Held by Institutions 1,69.97%
6,"Shares Short (Apr 15, 2019) 4",5.88M
7,"Short Ratio (Apr 15, 2019) 4",2.1
8,"Short % of Float (Apr 15, 2019) 4",0.77%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",0.77%
10,"Shares Short (prior month Mar 15, 2019) 4",6.25M
,0,1
0,Forward Annual Dividend Rate 4,4.64
1,Forward Annual Dividend Yield 4,2.44%
2,Trailing Annual Dividend Rate 3,4.19
3,Trailing Annual Dividend Yield 3,2.12%
4,5 Year Average Dividend Yield 4,2.85
5,Payout Ratio 4,55.57%
6,Dividend Date 3,"Mar 15, 2019"
7,Ex-Dividend Date 4,"Feb 28, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Mar 8, 1999"
