,0,1
0,Market Cap (intraday) 5,136.93B
1,Enterprise Value 3,132.2B
2,Trailing P/E ,73.12
3,Forward P/E 1,27.16
4,PEG Ratio (5 yr expected) 1,2.62
5,Price/Sales (ttm),3.76
6,Price/Book (mrq),13.96
7,Enterprise Value/Revenue 3,3.63
8,Enterprise Value/EBITDA 6,25.33
,0,1
0,Fiscal Year Ends ,"May 31, 2018"
1,Most Recent Quarter (mrq),"May 31, 2018"
,0,1
0,Profit Margin ,5.31%
1,Operating Margin (ttm),12.21%
,0,1
0,Return on Assets (ttm),12.13%
1,Return on Equity (ttm),17.40%
,0,1
0,Revenue (ttm),36.4B
1,Revenue Per Share (ttm),22.42
2,Quarterly Revenue Growth (yoy),12.80%
3,Gross Profit (ttm),15.96B
4,EBITDA ,5.22B
5,Net Income Avi to Common (ttm),1.93B
6,Diluted EPS (ttm),1.17
7,Quarterly Earnings Growth (yoy),12.80%
,0,1
0,Total Cash (mrq),5.25B
1,Total Cash Per Share (mrq),3.28
2,Total Debt (mrq),3.81B
3,Total Debt/Equity (mrq),38.83
4,Current Ratio (mrq),2.51
5,Book Value Per Share (mrq),6.13
,0,1
0,Operating Cash Flow (ttm),4.95B
1,Levered Free Cash Flow (ttm),3.21B
,0,1
0,Beta ,0.60
1,52-Week Change 3,60.38%
2,S&P500 52-Week Change 3,17.39%
3,52 Week High 3,86.04
4,52 Week Low 3,50.35
5,50-Day Moving Average 3,81.82
6,200-Day Moving Average 3,73.77
,0,1
0,Avg Vol (3 month) 3,6.65M
1,Avg Vol (10 day) 3,6.16M
2,Shares Outstanding 5,1.28B
3,Float ,1.26B
4,% Held by Insiders 1,1.72%
5,% Held by Institutions 1,82.71%
6,"Shares Short (Aug 31, 2018) 4",10.06M
7,"Short Ratio (Aug 31, 2018) 4",1.83
8,"Short % of Float (Aug 31, 2018) 4",1.02%
9,"Short % of Shares Outstanding (Aug 31, 2018) 4",0.63%
10,"Shares Short (prior month Jul 31, 2018) 4",10.77M
,0,1
0,Forward Annual Dividend Rate 4,0.8
1,Forward Annual Dividend Yield 4,0.96%
2,Trailing Annual Dividend Rate 3,0.78
3,Trailing Annual Dividend Yield 3,0.91%
4,5 Year Average Dividend Yield 4,1.11
5,Payout Ratio 4,66.67%
6,Dividend Date 3,"Oct 1, 2018"
7,Ex-Dividend Date 4,"Aug 31, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Dec 24, 2015"
