,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,17.0,15.0,19.0,20.0
1,Avg. Estimate,1.22,0.86,3.88,4.59
2,Low Estimate,1.17,0.78,3.73,4.22
3,High Estimate,1.31,0.9,4.7,5.0
4,Year Ago EPS,0.82,0.49,2.77,3.88
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,8,8,11,11
1,Avg. Estimate,4.57B,3.66B,16.1B,17.92B
2,Low Estimate,4.49B,3.6B,16.02B,17.42B
3,High Estimate,4.78B,3.71B,16.35B,18.29B
4,Year Ago Sales,4.16B,3.33B,14.09B,16.1B
5,Sales Growth (year/est),9.80%,9.70%,14.30%,11.30%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.81,0.49,0.85,1.08
1,EPS Actual,0.82,0.49,0.91,1.18
2,Difference,0.01,0,0.06,0.1
3,Surprise %,1.20%,0.00%,7.10%,9.30%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,1.22,0.86,3.88,4.59
1,7 Days Ago,1.22,0.86,3.88,4.59
2,30 Days Ago,1.27,0.83,3.91,4.65
3,60 Days Ago,1.27,0.83,3.92,4.65
4,90 Days Ago,1.27,0.83,3.92,4.65
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,1,12,2,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,DHI,Industry,Sector,S&P 500
0,Current Qtr.,48.80%,N/A,N/A,0.48
1,Next Qtr.,75.50%,N/A,N/A,0.40
2,Current Year,40.10%,N/A,N/A,0.21
3,Next Year,18.30%,N/A,N/A,0.10
4,Next 5 Years (per annum),24.65%,N/A,N/A,0.11
5,Past 5 Years (per annum),22.56%,N/A,N/A,N/A
