,0,1
0,Market Cap (intraday) 5,29.65B
1,Enterprise Value 3,31.88B
2,Trailing P/E ,10.78
3,Forward P/E 1,22.18
4,PEG Ratio (5 yr expected) 1,1.94
5,Price/Sales (ttm),4.60
6,Price/Book (mrq),4.49
7,Enterprise Value/Revenue 3,4.94
8,Enterprise Value/EBITDA 6,21.72
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,45.16%
1,Operating Margin (ttm),18.71%
,0,1
0,Return on Assets (ttm),6.45%
1,Return on Equity (ttm),17.62%
,0,1
0,Revenue (ttm),6.45B
1,Revenue Per Share (ttm),18.68
2,Quarterly Revenue Growth (yoy),-2.70%
3,Gross Profit (ttm),3.32B
4,EBITDA ,1.47B
5,Net Income Avi to Common (ttm),883.4M
6,Diluted EPS (ttm),8.21
7,Quarterly Earnings Growth (yoy),527.00%
,0,1
0,Total Cash (mrq),1.18B
1,Total Cash Per Share (mrq),3.52
2,Total Debt (mrq),3.43B
3,Total Debt/Equity (mrq),51.87
4,Current Ratio (mrq),1.45
5,Book Value Per Share (mrq),19.72
,0,1
0,Operating Cash Flow (ttm),1.34B
1,Levered Free Cash Flow (ttm),1.01B
,0,1
0,Beta (3Y Monthly) ,1.20
1,52-Week Change 3,14.82%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,88.70
4,52 Week Low 3,62.89
5,50-Day Moving Average 3,84.34
6,200-Day Moving Average 3,76.86
,0,1
0,Avg Vol (3 month) 3,1.46M
1,Avg Vol (10 day) 3,1.18M
2,Shares Outstanding 5,335.05M
3,Float ,294.18M
4,% Held by Insiders 1,12.25%
5,% Held by Institutions 1,87.71%
6,"Shares Short (Mar 29, 2019) 4",9.33M
7,"Short Ratio (Mar 29, 2019) 4",6.9
8,"Short % of Float (Mar 29, 2019) 4",3.44%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",2.79%
10,"Shares Short (prior month Feb 28, 2019) 4",10.62M
,0,1
0,Forward Annual Dividend Rate 4,0.28
1,Forward Annual Dividend Yield 4,0.34%
2,Trailing Annual Dividend Rate 3,0.28
3,Trailing Annual Dividend Yield 3,0.32%
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,11.11%
6,Dividend Date 3,"Jun 28, 2019"
7,Ex-Dividend Date 4,"May 30, 2019"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
