,0,1
0,Market Cap (intraday) 5,63.5B
1,Enterprise Value 3,82.76B
2,Trailing P/E ,97.30
3,Forward P/E 1,18.81
4,PEG Ratio (5 yr expected) 1,1.51
5,Price/Sales (ttm),4.31
6,Price/Book (mrq),2.97
7,Enterprise Value/Revenue 3,5.61
8,Enterprise Value/EBITDA 6,19.39
,0,1
0,Fiscal Year Ends ,"Sep 30, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,5.24%
1,Operating Margin (ttm),17.43%
,0,1
0,Return on Assets (ttm),3.53%
1,Return on Equity (ttm),4.55%
,0,1
0,Revenue (ttm),14.75B
1,Revenue Per Share (ttm),59.40
2,Quarterly Revenue Growth (yoy),41.00%
3,Gross Profit (ttm),5.94B
4,EBITDA ,4.27B
5,Net Income Avi to Common (ttm),621M
6,Diluted EPS (ttm),2.44
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),1.4B
1,Total Cash Per Share (mrq),5.23
2,Total Debt (mrq),22.25B
3,Total Debt/Equity (mrq),104.18
4,Current Ratio (mrq),1.23
5,Book Value Per Share (mrq),79.81
,0,1
0,Operating Cash Flow (ttm),2.68B
1,Levered Free Cash Flow (ttm),1.93B
,0,1
0,Beta (3Y Monthly) ,1.05
1,52-Week Change 3,6.02%
2,S&P500 52-Week Change 3,5.09%
3,52 Week High 3,265.87
4,52 Week Low 3,209.91
5,50-Day Moving Average 3,247.02
6,200-Day Moving Average 3,242.11
,0,1
0,Avg Vol (3 month) 3,958.22k
1,Avg Vol (10 day) 3,1.19M
2,Shares Outstanding 5,267.56M
3,Float ,266.73M
4,% Held by Insiders 1,0.26%
5,% Held by Institutions 1,89.72%
6,"Shares Short (Oct 15, 2018) 4",3.31M
7,"Short Ratio (Oct 15, 2018) 4",3.4
8,"Short % of Float (Oct 15, 2018) 4",1.67%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",1.24%
10,"Shares Short (prior month Sep 14, 2018) 4",3.45M
,0,1
0,Forward Annual Dividend Rate 4,3
1,Forward Annual Dividend Yield 4,1.28%
2,Trailing Annual Dividend Rate 3,2.98
3,Trailing Annual Dividend Yield 3,1.26%
4,5 Year Average Dividend Yield 4,1.55
5,Payout Ratio 4,118.73%
6,Dividend Date 3,"Sep 28, 2018"
7,Ex-Dividend Date 4,"Sep 6, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Aug 21, 1998"
