,0,1
0,Market Cap (intraday) 5,118.04B
1,Enterprise Value 3,123.38B
2,Trailing P/E ,18.05
3,Forward P/E 1,18.58
4,PEG Ratio (5 yr expected) 1,3.59
5,Price/Sales (ttm),2.82
6,Price/Book (mrq),6.50
7,Enterprise Value/Revenue 3,2.95
8,Enterprise Value/EBITDA 6,13.77
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,16.18%
1,Operating Margin (ttm),18.77%
,0,1
0,Return on Assets (ttm),8.36%
1,Return on Equity (ttm),38.98%
,0,1
0,Revenue (ttm),41.8B
1,Revenue Per Share (ttm),56.26
2,Quarterly Revenue Growth (yoy),-10.30%
3,Gross Profit (ttm),12.76B
4,EBITDA ,8.96B
5,Net Income Avi to Common (ttm),6.77B
6,Diluted EPS (ttm),8.98
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),10.91B
1,Total Cash Per Share (mrq),14.96
2,Total Debt (mrq),16.21B
3,Total Debt/Equity (mrq),88.29
4,Current Ratio (mrq),1.29
5,Book Value Per Share (mrq),24.92
,0,1
0,Operating Cash Flow (ttm),6.43B
1,Levered Free Cash Flow (ttm),5.78B
,0,1
0,Beta (3Y Monthly) ,1.24
1,52-Week Change 3,18.12%
2,S&P500 52-Week Change 3,10.70%
3,52 Week High 3,162.52
4,52 Week Low 3,123.48
5,50-Day Moving Average 3,155.97
6,200-Day Moving Average 3,147.72
,0,1
0,Avg Vol (3 month) 3,2.87M
1,Avg Vol (10 day) 3,2.66M
2,Shares Outstanding 5,728.37M
3,Float ,697.38M
4,% Held by Insiders 1,0.36%
5,% Held by Institutions 1,77.07%
6,"Shares Short (Mar 15, 2019) 4",5.39M
7,"Short Ratio (Mar 15, 2019) 4",1.83
8,"Short % of Float (Mar 15, 2019) 4",0.74%
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",0.74%
10,"Shares Short (prior month Feb 15, 2019) 4",5.06M
,0,1
0,Forward Annual Dividend Rate 4,3.28
1,Forward Annual Dividend Yield 4,2.04%
2,Trailing Annual Dividend Rate 3,3.06
3,Trailing Annual Dividend Yield 3,1.89%
4,5 Year Average Dividend Yield 4,1.97
5,Payout Ratio 4,34.02%
6,Dividend Date 3,"Mar 8, 2019"
7,Ex-Dividend Date 4,"Feb 21, 2019"
8,Last Split Factor (new per old) 2,1000/1032
9,Last Split Date 3,"Oct 29, 2018"
