,0,1
0,Market Cap (intraday) 5,14.77B
1,Enterprise Value 3,14.31B
2,Trailing P/E ,67.65
3,Forward P/E 1,67.12
4,PEG Ratio (5 yr expected) 1,8.46
5,Price/Sales (ttm),22.04
6,Price/Book (mrq),3.03
7,Enterprise Value/Revenue 3,21.36
8,Enterprise Value/EBITDA 6,27.55
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Sep 30, 2018"
,0,1
0,Profit Margin ,31.91%
1,Operating Margin (ttm),40.19%
,0,1
0,Return on Assets (ttm),3.51%
1,Return on Equity (ttm),4.55%
,0,1
0,Revenue (ttm),670M
1,Revenue Per Share (ttm),3.60
2,Quarterly Revenue Growth (yoy),-0.60%
3,Gross Profit (ttm),533M
4,EBITDA ,519.3M
5,Net Income Avi to Common (ttm),213.8M
6,Diluted EPS (ttm),1.14
7,Quarterly Earnings Growth (yoy),-13.20%
,0,1
0,Total Cash (mrq),76.9M
1,Total Cash Per Share (mrq),0.41
2,Total Debt (mrq),N/A
3,Total Debt/Equity (mrq),N/A
4,Current Ratio (mrq),7.63
5,Book Value Per Share (mrq),25.45
,0,1
0,Operating Cash Flow (ttm),503.3M
1,Levered Free Cash Flow (ttm),-396.44M
,0,1
0,Beta (3Y Monthly) ,0.11
1,52-Week Change 3,9.78%
2,S&P500 52-Week Change 3,-1.22%
3,52 Week High 3,77.92
4,52 Week Low 3,58.26
5,50-Day Moving Average 3,75.20
6,200-Day Moving Average 3,68.45
,0,1
0,Avg Vol (3 month) 3,579.42k
1,Avg Vol (10 day) 3,486.88k
2,Shares Outstanding 5,186.36M
3,Float ,183.57M
4,% Held by Insiders 1,2.02%
5,% Held by Institutions 1,79.58%
6,"Shares Short (Feb 15, 2019) 4",3.53M
7,"Short Ratio (Feb 15, 2019) 4",6.45
8,"Short % of Float (Feb 15, 2019) 4",N/A
9,"Short % of Shares Outstanding (Feb 15, 2019) 4",1.71%
10,"Shares Short (prior month Jan 15, 2019) 4",3.25M
,0,1
0,Forward Annual Dividend Rate 4,0.96
1,Forward Annual Dividend Yield 4,1.27%
2,Trailing Annual Dividend Rate 3,0.94
3,Trailing Annual Dividend Yield 3,1.25%
4,5 Year Average Dividend Yield 4,1.39
5,Payout Ratio 4,82.46%
6,Dividend Date 3,"Mar 28, 2019"
7,Ex-Dividend Date 4,"Mar 13, 2019"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
