,0,1
0,Market Cap (intraday) 5,60.48B
1,Enterprise Value 3,74.36B
2,Trailing P/E ,19.38
3,Forward P/E 1,15.67
4,PEG Ratio (5 yr expected) 1,1.54
5,Price/Sales (ttm),4.94
6,Price/Book (mrq),4.85
7,Enterprise Value/Revenue 3,6.07
8,Enterprise Value/EBITDA 6,12.06
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,27.01%
1,Operating Margin (ttm),39.47%
,0,1
0,Return on Assets (ttm),8.34%
1,Return on Equity (ttm),24.24%
,0,1
0,Revenue (ttm),12.25B
1,Revenue Per Share (ttm),14.29
2,Quarterly Revenue Growth (yoy),9.80%
3,Gross Profit (ttm),6.17B
4,EBITDA ,6.17B
5,Net Income Avi to Common (ttm),3.31B
6,Diluted EPS (ttm),3.84
7,Quarterly Earnings Growth (yoy),-79.60%
,0,1
0,Total Cash (mrq),1.11B
1,Total Cash Per Share (mrq),1.36
2,Total Debt (mrq),14.76B
3,Total Debt/Equity (mrq),117.31
4,Current Ratio (mrq),1.34
5,Book Value Per Share (mrq),15.35
,0,1
0,Operating Cash Flow (ttm),4.64B
1,Levered Free Cash Flow (ttm),2.32B
,0,1
0,Beta (3Y Monthly) ,1.35
1,52-Week Change 3,37.45%
2,S&P500 52-Week Change 3,10.19%
3,52 Week High 3,77.15
4,52 Week Low 3,54.36
5,50-Day Moving Average 3,73.29
6,200-Day Moving Average 3,69.71
,0,1
0,Avg Vol (3 month) 3,5.07M
1,Avg Vol (10 day) 3,4.77M
2,Shares Outstanding 5,812.69M
3,Float ,814.68M
4,% Held by Insiders 1,0.22%
5,% Held by Institutions 1,78.68%
6,"Shares Short (Mar 15, 2019) 4",14.27M
7,"Short Ratio (Mar 15, 2019) 4",2.76
8,"Short % of Float (Mar 15, 2019) 4",1.85%
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",1.76%
10,"Shares Short (prior month Feb 15, 2019) 4",13.67M
,0,1
0,Forward Annual Dividend Rate 4,0.96
1,Forward Annual Dividend Yield 4,1.26%
2,Trailing Annual Dividend Rate 3,0.88
3,Trailing Annual Dividend Yield 3,1.18%
4,5 Year Average Dividend Yield 4,1.86
5,Payout Ratio 4,22.92%
6,Dividend Date 3,"Mar 15, 2019"
7,Ex-Dividend Date 4,"Feb 27, 2019"
8,Last Split Factor (new per old) 2,1/3
9,Last Split Date 3,"Jun 16, 2011"
