,0,1
0,Market Cap (intraday) 5,6.29B
1,Enterprise Value 3,10.29B
2,Trailing P/E ,13.09
3,Forward P/E 1,11.19
4,PEG Ratio (5 yr expected) 1,0.87
5,Price/Sales (ttm),4.00
6,Price/Book (mrq),1.00
7,Enterprise Value/Revenue 3,6.55
8,Enterprise Value/EBITDA 6,N/A
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,29.79%
1,Operating Margin (ttm),41.09%
,0,1
0,Return on Assets (ttm),1.01%
1,Return on Equity (ttm),7.58%
,0,1
0,Revenue (ttm),1.57B
1,Revenue Per Share (ttm),4.51
2,Quarterly Revenue Growth (yoy),10.60%
3,Gross Profit (ttm),1.57B
4,EBITDA ,N/A
5,Net Income Avi to Common (ttm),453.8M
6,Diluted EPS (ttm),1.29
7,Quarterly Earnings Growth (yoy),25.10%
,0,1
0,Total Cash (mrq),919.3M
1,Total Cash Per Share (mrq),2.48
2,Total Debt (mrq),4.68B
3,Total Debt/Equity (mrq),N/A
4,Current Ratio (mrq),N/A
5,Book Value Per Share (mrq),16.95
,0,1
0,Operating Cash Flow (ttm),589.3M
1,Levered Free Cash Flow (ttm),N/A
,0,1
0,Beta (3Y Monthly) ,1.40
1,52-Week Change 3,-7.79%
2,S&P500 52-Week Change 3,10.70%
3,52 Week High 3,19.37
4,52 Week Low 3,13.66
5,50-Day Moving Average 3,17.14
6,200-Day Moving Average 3,16.32
,0,1
0,Avg Vol (3 month) 3,3.91M
1,Avg Vol (10 day) 3,4.3M
2,Shares Outstanding 5,372.3M
3,Float ,368.28M
4,% Held by Insiders 1,0.66%
5,% Held by Institutions 1,75.63%
6,"Shares Short (Mar 15, 2019) 4",26.71M
7,"Short Ratio (Mar 15, 2019) 4",6.47
8,"Short % of Float (Mar 15, 2019) 4",N/A
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",7.07%
10,"Shares Short (prior month Feb 15, 2019) 4",26.39M
,0,1
0,Forward Annual Dividend Rate 4,0.7
1,Forward Annual Dividend Yield 4,4.19%
2,Trailing Annual Dividend Rate 3,0.70
3,Trailing Annual Dividend Yield 3,4.13%
4,5 Year Average Dividend Yield 4,4.12
5,Payout Ratio 4,54.07%
6,Dividend Date 3,"Feb 15, 2019"
7,Ex-Dividend Date 4,"Jan 31, 2019"
8,Last Split Factor (new per old) 2,10/21
9,Last Split Date 3,"Apr 16, 2007"
