,assoc,values
0,they buy,analysts view constellation brands inc. nyse stz buy 2 consensus rating .
1,they sell,remaining 20 divided 20 analyst rating buy strong buy 0 analysts advised investors desist buying constellation brands inc. stz shares sell already .
2,they sell,adsbygoogle window.adsbygoogle .push rns sidebar skyscraper adsbygoogle window.adsbygoogle .push surge insider selling constellation brands inc. nyse stz picking steam current sell/buy ratio 148.96. stz recorded 4 sales open market last three months .
3,they sell,"sold nearly 120,656 shares purchases amounted 810 shares period ."
4,they sell,12-month totals signify 1-to-1 sell/buy ratio .
5,they sell,average consensus rating company 2 scale 5 equates unanimous sell rating .
6,they buy,short mean analyst recommendations calling stock buy .
7,they buy,sandler neill advised investors research note published august 1st 2018 buy afl stock .
8,they sell,raymond james view afl strong buy latest report january 22nd 2018. citigroup thinks afl worth sell rating .
9,they sell,amongst analysts rated stock 1 recommended investors sell 11 believe potential growth thus rating hold 2 advised investors purchase stock .
10,they buy,sandler neill also rated stz upgrade august 1st 2018 price target 15 suggesting stz could surge 18.32 current share price .
11,they sell,company p/e ratio currently sits 13.66 p/b ratio 2.89. moment constellation brands inc. shares sold short .
12,they sell,vanguard group inc sold stz shares decreasing portfolio last quarter .
13,they buy,"blackrock fund advisors meanwhile bought stz shares recently filed quarter changing stake 1,263,537,575 worth shares ."
14,they buy,"means ssga funds management inc bought 193,834 shares last quarter controls 6,907,964 shares stz stock valuation hitting 1,168,551,190 ."
15,they buy,similarly kensico capital management corp increased constellation brands inc. shares recently filed quarter .
16,they buy,vein capital research management co increased constellation brands inc. shares recent reported quarter .
17,they buy,"firm bought 115,000 shares quarter increased stakes 4,169,750 shares valued 705,354,910 ."
18,they sell,several large investors also recently bought sold shares stz .
19,they sell,zacks investment research raised constellation brands sell rating hold rating research note monday march 4th .
20,they buy,jefferies financial group reaffirmed buy rating shares constellation brands research note thursday february 21st .
21,they buy,morgan stanley set 233.00 target price constellation brands gave company buy rating research note thursday february 14th .
22,they buy,issued overweight rating 227.00 target price stock .
23,they sell,one analyst rated stock sell rating eight issued hold rating eighteen issued buy rating one given strong buy rating company .
24,they buy,company consensus rating buy consensus target price 227.52 .
25,they sell,"1,332,645 shares constellation brands nyse stz bought sold start closing previous market session ."
26,they buy,19 believe stz buy .
27,they buy,3 recommends overweight 5 believes worth holding .
28,they sell,0 number analyst recommended stakeholder stock underweight 0 rated sell .
29,they buy,meantime 3 months consensus 23 different analysts rated stock overweight .
30,they buy,14 went buy 2 gave rating overweight 5 analysts advised hold stock .
31,they sell,0 analysts called underweight 2 rated stock sell .
