,assoc,values
0,they sell,"marshall sullivan inc sold 5,221 shares company stock rose 7.75 market ."
1,they sell,"another trade 889 shares valued 131,496 sold kress colette ."
2,they sell,dived 180 investors sold nvda shares 325 reduced holdings .
3,they buy,"mackenzie corp invested 0.01 42,593 shares ."
4,they buy,mark sheptoff financial planning limited com invested 0.04 nvidia corporation nasdaq nvda .
5,they sell,fall 47 investors sold fisv shares 286 reduced holdings .
6,they buy,tortoise inv mgmt ltd llc invested 0 fiserv inc. nasdaq fisv .
7,they buy,dekabank deutsche girozentrale invested 0.21 fiserv inc. nasdaq fisv .
8,they buy,ohio-based huntington bank trust invested 0.68 fiserv inc. nasdaq fisv .
9,they sell,fiserv inc. currently rated outperform 19 stock analysts company still around 10.34 shares outstanding sold short legally .
10,they buy,financial analysts becoming bullish ever 13 analysts cover activities fisv advising investors buy .
11,they sell,week analysts seem okay neutral consensus call staying 2.1. novavax inc. gets 3 buy analyst recommendations 2 recommend hold 0 rated sell .
12,they sell,trust co oklahoma sold 517 shares company stock rose 7.75 market .
13,they buy,3.12 artal group sa increased stake alibaba group hldg ltd baba 312 based latest 2018q4 regulatory filing sec .
14,they buy,"artal group sa bought 312,000 shares company stock rose 17.52 market ."
15,they buy,"historical baba news 02/04/2018 amit sinha chief operating officer paytm mall said company would deploy latest investment softbank alibaba beef technology build superior logistics among things 29/05/2018 alibaba group holding zto investment tap new retail opportunities digitalize china logistics industry 04/05/2018 alibaba outlook tops estimates spending drives growth 28/03/2018 exclusive-chinese coworking firm ucommune seeks 200 mln financing 04/05/2018 alibaba group 4q adjusted ebita core commerce 3.54b 31/05/2018 alibaba co-founder executive vice president joe tsai told audiences recode code conference many americans want stop china upgrading technology becoming innovative 02/04/2018 alibaba buy chinese food delivery app implied 9.5 billion deal 04/05/2018 alibaba group holding sees fy19 revenue growth topping 60 20/05/2018 want invest jack avoid alibaba rivals 05/04/2018 first class asian entrepreneurs graduates unctad alibaba business school efounders fellowship program trust co oklahoma manages 188.31 billion us long portfolio upped stake alphabet inc cl c 74 shares 1,046 shares valued 1.08b 2018q4 according filing ."
16,they buy,"also increased holding cvs health corp nyse cvs 1,651 shares quarter total 29,003 shares risen stake inc nyse ."
17,they sell,turned negative 47 investors sold fisv shares 286 reduced holdings .
18,they buy,new jersey-based private advisor gp llc invested 0.06 fiserv inc. nasdaq fisv .
