,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,15.0,15.0,17.0,16.0
1,Avg. Estimate,1.46,1.15,5.64,5.92
2,Low Estimate,1.33,1.12,5.54,5.42
3,High Estimate,1.56,1.18,5.78,6.31
4,Year Ago EPS,1.41,1.14,5.36,5.64
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,12,12,14,13
1,Avg. Estimate,1.99B,1.77B,7.93B,8.06B
2,Low Estimate,1.96B,1.74B,7.89B,7.94B
3,High Estimate,2.01B,1.8B,7.97B,8.14B
4,Year Ago Sales,1.97B,1.75B,7.79B,7.93B
5,Sales Growth (year/est),0.90%,0.90%,1.70%,1.70%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.4,1.1,1.55,1.27
1,EPS Actual,1.41,1.14,1.55,1.26
2,Difference,0.01,0.04,0,-0.01
3,Surprise %,0.70%,3.60%,0.00%,-0.80%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.46,1.15,5.64,5.92
1,7 Days Ago,1.46,1.15,5.64,5.92
2,30 Days Ago,1.46,1.15,5.64,5.92
3,60 Days Ago,1.46,1.15,5.64,5.93
4,90 Days Ago,1.55,1.16,5.65,5.95
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,1,1,1,1
1,Up Last 30 Days,2,1,2,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,HSY,Industry,Sector,S&P 500
0,Current Qtr.,3.50%,N/A,N/A,-0.02
1,Next Qtr.,0.90%,N/A,N/A,0.04
2,Current Year,5.20%,N/A,N/A,0.05
3,Next Year,5.00%,N/A,N/A,0.11
4,Next 5 Years (per annum),7.85%,N/A,N/A,0.10
5,Past 5 Years (per annum),7.96%,N/A,N/A,N/A
