,0,1
0,Market Cap (intraday) 5,124.41B
1,Enterprise Value 3,152.44B
2,Trailing P/E ,55.02
3,Forward P/E 1,11.33
4,PEG Ratio (5 yr expected) 1,1.82
5,Price/Sales (ttm),1.53
6,Price/Book (mrq),1.27
7,Enterprise Value/Revenue 3,1.88
8,Enterprise Value/EBITDA 6,9.62
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,2.61%
1,Operating Margin (ttm),12.95%
,0,1
0,Return on Assets (ttm),4.87%
1,Return on Equity (ttm),3.63%
,0,1
0,Revenue (ttm),81.18B
1,Revenue Per Share (ttm),38.06
2,Quarterly Revenue Growth (yoy),75.30%
3,Gross Profit (ttm),14.48B
4,EBITDA ,15.85B
5,Net Income Avi to Common (ttm),2.19B
6,Diluted EPS (ttm),0.98
7,Quarterly Earnings Growth (yoy),33.80%
,0,1
0,Total Cash (mrq),9.64B
1,Total Cash Per Share (mrq),4.18
2,Total Debt (mrq),34.29B
3,Total Debt/Equity (mrq),34.33
4,Current Ratio (mrq),1.70
5,Book Value Per Share (mrq),42.59
,0,1
0,Operating Cash Flow (ttm),8.75B
1,Levered Free Cash Flow (ttm),-1.83B
,0,1
0,Beta (3Y Monthly) ,1.74
1,52-Week Change 3,-28.22%
2,S&P500 52-Week Change 3,4.00%
3,52 Week High 3,77.08
4,52 Week Low 3,51.32
5,50-Day Moving Average 3,62.39
6,200-Day Moving Average 3,65.87
,0,1
0,Avg Vol (3 month) 3,9.61M
1,Avg Vol (10 day) 3,16.38M
2,Shares Outstanding 5,2.31B
3,Float ,2.3B
4,% Held by Insiders 1,0.43%
5,% Held by Institutions 1,71.50%
6,"Shares Short (Oct 15, 2018) 4",20.3M
7,"Short Ratio (Oct 15, 2018) 4",1.9
8,"Short % of Float (Oct 15, 2018) 4",0.87%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",0.88%
10,"Shares Short (prior month Sep 14, 2018) 4",19.31M
,0,1
0,Forward Annual Dividend Rate 4,1.52
1,Forward Annual Dividend Yield 4,2.92%
2,Trailing Annual Dividend Rate 3,1.60
3,Trailing Annual Dividend Yield 3,3.04%
4,5 Year Average Dividend Yield 4,3.00
5,Payout Ratio 4,410.26%
6,Dividend Date 3,"Dec 14, 2018"
7,Ex-Dividend Date 4,"Nov 29, 2018"
8,Last Split Factor (new per old) 2,3/1
9,Last Split Date 3,"Jun 19, 2000"
