,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,15.0,14.0,22.0,20.0
1,Avg. Estimate,1.36,1.8,7.12,8.32
2,Low Estimate,1.08,1.39,5.83,6.15
3,High Estimate,1.93,2.2,10.02,14.13
4,Year Ago EPS,1.9,1.78,7.74,7.12
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,6,6,11,11
1,Avg. Estimate,37.43B,40.7B,161.01B,171.58B
2,Low Estimate,32.47B,39.04B,151.4B,153.74B
3,High Estimate,39.52B,42.57B,168.13B,188.51B
4,Year Ago Sales,37.76B,42.24B,166.34B,161.01B
5,Sales Growth (year/est),-0.90%,-3.60%,-3.20%,6.60%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.48,2.09,2.06,1.87
1,EPS Actual,1.9,1.78,2.11,1.95
2,Difference,0.42,-0.31,0.05,0.08
3,Surprise %,28.40%,-14.80%,2.40%,4.30%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.36,1.8,7.12,8.32
1,7 Days Ago,1.41,1.76,7.18,8.24
2,30 Days Ago,1.43,1.61,6.97,8.21
3,60 Days Ago,1.44,1.59,6.81,7.95
4,90 Days Ago,1.62,1.7,7.58,8.02
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,2,6,6,7
1,Up Last 30 Days,3,8,10,8
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,6,2,4,3
,Growth Estimates,CVX,Industry,Sector,S&P 500
0,Current Qtr.,-28.40%,N/A,N/A,-0.02
1,Next Qtr.,1.10%,N/A,N/A,0.04
2,Current Year,-8.00%,N/A,N/A,0.05
3,Next Year,16.90%,N/A,N/A,0.11
4,Next 5 Years (per annum),73.00%,N/A,N/A,0.10
5,Past 5 Years (per annum),-8.56%,N/A,N/A,N/A
