,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,18.0,18.0,20.0,20.0
1,Avg. Estimate,1.88,2.37,8.74,9.64
2,Low Estimate,1.74,2.24,8.54,8.79
3,High Estimate,2.14,2.43,8.95,10.52
4,Year Ago EPS,2.23,2.22,8.2,8.74
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,13,13,18,18
1,Avg. Estimate,2.59B,2.67B,10.35B,10.71B
2,Low Estimate,2.46B,2.6B,10.11B,10.39B
3,High Estimate,2.71B,2.74B,10.6B,11.19B
4,Year Ago Sales,2.61B,2.62B,10.15B,10.35B
5,Sales Growth (year/est),-0.70%,1.70%,2.00%,3.40%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,2.09,2.21,2.29,1.6
1,EPS Actual,2.23,2.22,2.34,1.39
2,Difference,0.14,0.01,0.05,-0.21
3,Surprise %,6.70%,0.50%,2.20%,-13.10%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.88,2.37,8.74,9.64
1,7 Days Ago,1.89,2.37,8.75,9.65
2,30 Days Ago,1.91,2.39,8.77,9.65
3,60 Days Ago,1.9,2.39,8.77,9.66
4,90 Days Ago,2.3,2.4,9.09,10.13
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,1,N/A,1
1,Up Last 30 Days,N/A,1,N/A,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,2,1,1,1
,Growth Estimates,EMN,Industry,Sector,S&P 500
0,Current Qtr.,-15.70%,N/A,N/A,-0.02
1,Next Qtr.,6.80%,N/A,N/A,0.04
2,Current Year,6.60%,N/A,N/A,0.05
3,Next Year,10.30%,N/A,N/A,0.11
4,Next 5 Years (per annum),9.84%,N/A,N/A,0.10
5,Past 5 Years (per annum),3.53%,N/A,N/A,N/A
