,0,1
0,Market Cap (intraday) 5,12.3B
1,Enterprise Value 3,16.31B
2,Trailing P/E ,N/A
3,Forward P/E 1,13.87
4,PEG Ratio (5 yr expected) 1,0.61
5,Price/Sales (ttm),1.50
6,Price/Book (mrq),1.21
7,Enterprise Value/Revenue 3,1.99
8,Enterprise Value/EBITDA 6,10.95
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,-1.14%
1,Operating Margin (ttm),8.25%
,0,1
0,Return on Assets (ttm),2.24%
1,Return on Equity (ttm),-0.91%
,0,1
0,Revenue (ttm),8.22B
1,Revenue Per Share (ttm),22.35
2,Quarterly Revenue Growth (yoy),25.70%
3,Gross Profit (ttm),842.8M
4,EBITDA ,1.49B
5,Net Income Avi to Common (ttm),-93.4M
6,Diluted EPS (ttm),-0.25
7,Quarterly Earnings Growth (yoy),-30.20%
,0,1
0,Total Cash (mrq),1.04B
1,Total Cash Per Share (mrq),2.69
2,Total Debt (mrq),5.02B
3,Total Debt/Equity (mrq),48.18
4,Current Ratio (mrq),1.61
5,Book Value Per Share (mrq),26.45
,0,1
0,Operating Cash Flow (ttm),1.28B
1,Levered Free Cash Flow (ttm),373.85M
,0,1
0,Beta (3Y Monthly) ,1.61
1,52-Week Change 3,42.82%
2,S&P500 52-Week Change 3,5.76%
3,52 Week High 3,34.01
4,52 Week Low 3,22.24
5,50-Day Moving Average 3,32.19
6,200-Day Moving Average 3,29.60
,0,1
0,Avg Vol (3 month) 3,4.03M
1,Avg Vol (10 day) 3,4.16M
2,Shares Outstanding 5,385.46M
3,Float ,350.52M
4,% Held by Insiders 1,9.31%
5,% Held by Institutions 1,79.84%
6,"Shares Short (Oct 15, 2018) 4",11.53M
7,"Short Ratio (Oct 15, 2018) 4",2.93
8,"Short % of Float (Oct 15, 2018) 4",3.00%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",2.99%
10,"Shares Short (prior month Sep 14, 2018) 4",10.91M
,0,1
0,Forward Annual Dividend Rate 4,0.1
1,Forward Annual Dividend Yield 4,0.31%
2,Trailing Annual Dividend Rate 3,0.22
3,Trailing Annual Dividend Yield 3,0.70%
4,5 Year Average Dividend Yield 4,2.78
5,Payout Ratio 4,N/A
6,Dividend Date 3,"Dec 20, 2018"
7,Ex-Dividend Date 4,"Dec 5, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Dec 1, 1995"
