,0,1
0,Market Cap (intraday) 5,12.74B
1,Enterprise Value 3,48.18B
2,Trailing P/E ,N/A
3,Forward P/E 1,9.05
4,PEG Ratio (5 yr expected) 1,0.84
5,Price/Sales (ttm),0.54
6,Price/Book (mrq),0.64
7,Enterprise Value/Revenue 3,2.06
8,Enterprise Value/EBITDA 6,5.34
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,-7.39%
1,Operating Margin (ttm),16.64%
,0,1
0,Return on Assets (ttm),3.34%
1,Return on Equity (ttm),-8.00%
,0,1
0,Revenue (ttm),23.44B
1,Revenue Per Share (ttm),21.99
2,Quarterly Revenue Growth (yoy),8.50%
3,Gross Profit (ttm),13.46B
4,EBITDA ,9.02B
5,Net Income Avi to Common (ttm),-1.73B
6,Diluted EPS (ttm),-1.63
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),488M
1,Total Cash Per Share (mrq),0.45
2,Total Debt (mrq),36.06B
3,Total Debt/Equity (mrq),181.87
4,Current Ratio (mrq),0.69
5,Book Value Per Share (mrq),18.36
,0,1
0,Operating Cash Flow (ttm),7.03B
1,Levered Free Cash Flow (ttm),4B
,0,1
0,Beta (3Y Monthly) ,0.64
1,52-Week Change 3,-38.20%
2,S&P500 52-Week Change 3,9.16%
3,52 Week High 3,24.20
4,52 Week Low 3,11.28
5,50-Day Moving Average 3,12.03
6,200-Day Moving Average 3,15.30
,0,1
0,Avg Vol (3 month) 3,15.35M
1,Avg Vol (10 day) 3,9.76M
2,Shares Outstanding 5,1.09B
3,Float ,966.72M
4,% Held by Insiders 1,0.78%
5,% Held by Institutions 1,75.20%
6,"Shares Short (Apr 15, 2019) 4",102.66M
7,"Short Ratio (Apr 15, 2019) 4",9.16
8,"Short % of Float (Apr 15, 2019) 4",9.47%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",9.41%
10,"Shares Short (prior month Mar 15, 2019) 4",111.49M
,0,1
0,Forward Annual Dividend Rate 4,1
1,Forward Annual Dividend Yield 4,8.34%
2,Trailing Annual Dividend Rate 3,2.16
3,Trailing Annual Dividend Yield 3,18.91%
4,5 Year Average Dividend Yield 4,9.16
5,Payout Ratio 4,N/A
6,Dividend Date 3,"Mar 22, 2019"
7,Ex-Dividend Date 4,"Mar 11, 2019"
8,Last Split Factor (new per old) 2,2/3
9,Last Split Date 3,"Apr 1, 1999"
