,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,23.0,22.0,27.0,26.0
1,Avg. Estimate,0.66,0.74,2.88,3.19
2,Low Estimate,0.62,0.71,2.8,2.94
3,High Estimate,0.72,0.8,3.12,3.73
4,Year Ago EPS,0.62,0.63,2.62,2.88
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,12,12,15,15
1,Avg. Estimate,23.56B,23.7B,94.08B,96.62B
2,Low Estimate,23.08B,23.48B,92.93B,94.77B
3,High Estimate,23.99B,23.98B,95.23B,99.81B
4,Year Ago Sales,23.27B,22.76B,91.86B,94.08B
5,Sales Growth (year/est),1.20%,4.10%,2.40%,2.70%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.59,0.57,0.62,0.63
1,EPS Actual,0.62,0.63,0.66,0.7
2,Difference,0.03,0.06,0.04,0.07
3,Surprise %,5.10%,10.50%,6.50%,11.10%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.66,0.74,2.88,3.19
1,7 Days Ago,0.68,0.74,2.89,3.21
2,30 Days Ago,0.68,0.74,2.89,3.21
3,60 Days Ago,0.69,0.74,2.89,3.22
4,90 Days Ago,0.69,0.73,2.86,3.21
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,1,N/A,1,N/A
1,Up Last 30 Days,2,3,2,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,4,1,5,5
,Growth Estimates,BAC,Industry,Sector,S&P 500
0,Current Qtr.,6.50%,N/A,N/A,-0.02
1,Next Qtr.,17.50%,N/A,N/A,0.05
2,Current Year,9.90%,N/A,N/A,0.05
3,Next Year,10.80%,N/A,N/A,0.11
4,Next 5 Years (per annum),20.69%,N/A,N/A,0.10
5,Past 5 Years (per annum),28.98%,N/A,N/A,N/A
