,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,12.0,12.0,13.0,12.0
1,Avg. Estimate,3.6,3.85,15.5,17.59
2,Low Estimate,3.43,3.59,14.75,16.55
3,High Estimate,3.7,4.03,16.2,18.47
4,Year Ago EPS,3.7,3.6,14.94,15.5
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,6,6,7,6
1,Avg. Estimate,3.04B,3.15B,12.69B,13.09B
2,Low Estimate,3B,3.09B,12.18B,12.23B
3,High Estimate,3.1B,3.21B,13.51B,13.49B
4,Year Ago Sales,3.11B,3.15B,12.69B,12.69B
5,Sales Growth (year/est),-2.30%,0.20%,-0.00%,3.10%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,3.46,3.48,3.69,3.58
1,EPS Actual,3.7,3.6,3.74,3.8
2,Difference,0.24,0.12,0.05,0.22
3,Surprise %,6.90%,3.40%,1.40%,6.10%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,3.6,3.85,15.5,17.59
1,7 Days Ago,3.6,3.85,15.49,17.54
2,30 Days Ago,3.57,3.78,15.31,17.11
3,60 Days Ago,3.58,3.78,15.31,17.1
4,90 Days Ago,3.73,3.86,15.62,17.22
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,1,1,1
1,Up Last 30 Days,4,7,7,8
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,N/A,N/A,N/A
,Growth Estimates,AMP,Industry,Sector,S&P 500
0,Current Qtr.,-2.70%,N/A,N/A,-0.02
1,Next Qtr.,6.90%,N/A,N/A,0.04
2,Current Year,3.70%,N/A,N/A,0.05
3,Next Year,13.50%,N/A,N/A,0.11
4,Next 5 Years (per annum),18.83%,N/A,N/A,0.10
5,Past 5 Years (per annum),15.37%,N/A,N/A,N/A
