,0,1
0,Market Cap (intraday) 5,11.93B
1,Enterprise Value 3,20.56B
2,Trailing P/E ,13.57
3,Forward P/E 1,17.38
4,PEG Ratio (5 yr expected) 1,0.30
5,Price/Sales (ttm),2.67
6,Price/Book (mrq),1.17
7,Enterprise Value/Revenue 3,4.60
8,Enterprise Value/EBITDA 6,8.70
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,19.91%
1,Operating Margin (ttm),2.44%
,0,1
0,Return on Assets (ttm),0.31%
1,Return on Equity (ttm),9.06%
,0,1
0,Revenue (ttm),4.46B
1,Revenue Per Share (ttm),9.20
2,Quarterly Revenue Growth (yoy),15.70%
3,Gross Profit (ttm),2.92B
4,EBITDA ,2.36B
5,Net Income Avi to Common (ttm),889M
6,Diluted EPS (ttm),1.83
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),621M
1,Total Cash Per Share (mrq),1.28
2,Total Debt (mrq),6.6B
3,Total Debt/Equity (mrq),58.52
4,Current Ratio (mrq),0.75
5,Book Value Per Share (mrq),21.18
,0,1
0,Operating Cash Flow (ttm),2.15B
1,Levered Free Cash Flow (ttm),-437M
,0,1
0,Beta (3Y Monthly) ,1.01
1,52-Week Change 3,-13.24%
2,S&P500 52-Week Change 3,4.00%
3,52 Week High 3,37.76
4,52 Week Low 3,23.83
5,50-Day Moving Average 3,30.02
6,200-Day Moving Average 3,32.70
,0,1
0,Avg Vol (3 month) 3,4.95M
1,Avg Vol (10 day) 3,7.77M
2,Shares Outstanding 5,480.07M
3,Float ,478.45M
4,% Held by Insiders 1,1.37%
5,% Held by Institutions 1,90.66%
6,"Shares Short (Oct 15, 2018) 4",21.21M
7,"Short Ratio (Oct 15, 2018) 4",5.51
8,"Short % of Float (Oct 15, 2018) 4",5.59%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",4.39%
10,"Shares Short (prior month Sep 14, 2018) 4",20.73M
,0,1
0,Forward Annual Dividend Rate 4,0.44
1,Forward Annual Dividend Yield 4,1.81%
2,Trailing Annual Dividend Rate 3,0.41
3,Trailing Annual Dividend Yield 3,1.66%
4,5 Year Average Dividend Yield 4,1.37
5,Payout Ratio 4,20.71%
6,Dividend Date 3,"Nov 19, 2018"
7,Ex-Dividend Date 4,"Nov 2, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"May 29, 2013"
