,assoc,values
0,they sell,1.29 rally might tempting investor buy point fact would prove good idea sell-side analysts think almost 7.48 gain yet come shareholders .
1,they buy,current time stock 5 buy 9 hold ratings .
2,they sell,"higgins bren d. evp chief financial officer sold 1,418 shares kla-tencor corporation nasdaq klac exchange happened september 7th 2018. stock sold average price 106.64 per share amounting transaction worth 151,216 ."
3,they sell,"additionally svp lorig brian sold 1,041 shares stock transaction took place september 5th 2018. stock sold average price 117.46 per share total exchange amounting 122,276 ."
4,they buy,stock increased value last 7-day period experienced loss 4.52 past 30-day period .
5,they buy,according composite indicator trendspotter rated wec stock buy .
6,they buy,"short-term wec energy group inc. wec 20-day average volume 2,370,440 shares short-term indicators sets wec stock 20 buy average basis ."
7,they buy,"medium-term wec stock 50-day average volume 1,948,060 shares medium-term indicators gave average rating 75 buy long-term period fb stock 100-day average volume 1,896,703 shares ."
8,they buy,average long-term indicators rated stock 67 buy .
9,they buy,overall picture short medium long-term indicators sets wec stock 56 buy average basis .
10,they sell,citigroup example reiterated rating shares wec energy group inc. neutral setting 66 price target shares company stock according research note wednesday october 3rd 2018. scotia howard weil initiated target price stock 72 giving stock sector outperform rating stated research report tuesday september 4th 2018. goldman hand upgrade sell neutral rating stock research note dated friday july 20th 2018 .
11,they sell,meantime 17 new institutions bought shares wec energy group inc. first time 18 institutions sold holdings company common stock .
12,they buy,101 institutions increased investment wec stock 97 institutions decreased investment wec energy group inc. wec stock last quarter .
13,they sell,wolfe research downgraded shares wec energy group market perform rating sell rating research note friday .
14,they buy,valuengine raised shares wec energy group hold rating buy rating research note friday october 19th .
15,they buy,zacks investment research upgraded shares wec energy group hold rating buy rating set 77.00 price objective stock report wednesday october 17th .
16,they sell,one investment analyst rated stock sell rating six issued hold rating seven assigned buy rating company stock .
17,they sell,"news director barbara l. bowles sold 2,500 shares stock transaction occurred monday august 6th ."
18,they sell,"shares sold average price 66.45 total transaction 166,125.00 ."
19,they sell,"also insider frederick d. kuester sold 168,790 shares stock transaction occurred thursday august 9th ."
20,they sell,"shares sold average price 66.94 total transaction 11,298,802.60 ."
21,they sell,several large investors recently bought sold shares wec .
