,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,19.0,19.0,23.0,21.0
1,Avg. Estimate,0.48,0.83,2.71,3.02
2,Low Estimate,0.45,0.79,2.64,2.85
3,High Estimate,0.5,0.88,2.8,3.18
4,Year Ago EPS,0.45,0.75,2.5,2.71
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,17,17,19,18
1,Avg. Estimate,1.99B,2.34B,8.63B,8.94B
2,Low Estimate,1.96B,2.31B,8.58B,8.76B
3,High Estimate,2.03B,2.37B,8.7B,9.09B
4,Year Ago Sales,1.92B,2.3B,8.36B,8.63B
5,Sales Growth (year/est),3.80%,1.90%,3.20%,3.60%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.49,0.77,0.7,0.56
1,EPS Actual,0.45,0.75,0.65,0.64
2,Difference,-0.04,-0.02,-0.05,0.08
3,Surprise %,-8.20%,-2.60%,-7.10%,14.30%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.48,0.83,2.71,3.02
1,7 Days Ago,0.47,0.82,2.71,3.02
2,30 Days Ago,0.48,0.82,2.71,3.02
3,60 Days Ago,0.48,0.82,2.7,3.01
4,90 Days Ago,0.54,0.82,2.71,2.98
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,1,1,1,1
1,Up Last 30 Days,1,2,2,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,MAS,Industry,Sector,S&P 500
0,Current Qtr.,6.70%,N/A,N/A,-0.02
1,Next Qtr.,10.70%,N/A,N/A,0.04
2,Current Year,8.40%,N/A,N/A,0.05
3,Next Year,11.40%,N/A,N/A,0.11
4,Next 5 Years (per annum),11.89%,N/A,N/A,0.10
5,Past 5 Years (per annum),28.48%,N/A,N/A,N/A
