,0,1
0,Market Cap (intraday) 5,104.65B
1,Enterprise Value 3,120.8B
2,Trailing P/E ,9.29
3,Forward P/E 1,10.10
4,PEG Ratio (5 yr expected) 1,0.76
5,Price/Sales (ttm),5.02
6,Price/Book (mrq),4.04
7,Enterprise Value/Revenue 3,5.79
8,Enterprise Value/EBITDA 6,12.62
,0,1
0,Fiscal Year Ends ,"Nov 4, 2018"
1,Most Recent Quarter (mrq),"Nov 4, 2018"
,0,1
0,Profit Margin ,58.80%
1,Operating Margin (ttm),26.32%
,0,1
0,Return on Assets (ttm),6.56%
1,Return on Equity (ttm),50.67%
,0,1
0,Revenue (ttm),20.85B
1,Revenue Per Share (ttm),49.88
2,Quarterly Revenue Growth (yoy),12.40%
3,Gross Profit (ttm),13.83B
4,EBITDA ,9.57B
5,Net Income Avi to Common (ttm),12.28B
6,Diluted EPS (ttm),28.44
7,Quarterly Earnings Growth (yoy),109.60%
,0,1
0,Total Cash (mrq),4.29B
1,Total Cash Per Share (mrq),10.54
2,Total Debt (mrq),17.49B
3,Total Debt/Equity (mrq),65.62
4,Current Ratio (mrq),3.89
5,Book Value Per Share (mrq),65.34
,0,1
0,Operating Cash Flow (ttm),8.88B
1,Levered Free Cash Flow (ttm),7.46B
,0,1
0,Beta (3Y Monthly) ,0.45
1,52-Week Change 3,1.02%
2,S&P500 52-Week Change 3,-1.22%
3,52 Week High 3,286.63
4,52 Week Low 3,197.46
5,50-Day Moving Average 3,272.64
6,200-Day Moving Average 3,244.74
,0,1
0,Avg Vol (3 month) 3,3.38M
1,Avg Vol (10 day) 3,2.24M
2,Shares Outstanding 5,396.1M
3,Float ,399.66M
4,% Held by Insiders 1,0.24%
5,% Held by Institutions 1,88.23%
6,"Shares Short (Feb 15, 2019) 4",6.46M
7,"Short Ratio (Feb 15, 2019) 4",2.42
8,"Short % of Float (Feb 15, 2019) 4",2.28%
9,"Short % of Shares Outstanding (Feb 15, 2019) 4",1.63%
10,"Shares Short (prior month Jan 15, 2019) 4",8.59M
,0,1
0,Forward Annual Dividend Rate 4,10.6
1,Forward Annual Dividend Yield 4,3.99%
2,Trailing Annual Dividend Rate 3,7.90
3,Trailing Annual Dividend Yield 3,2.98%
4,5 Year Average Dividend Yield 4,1.59
5,Payout Ratio 4,24.58%
6,Dividend Date 3,"Dec 28, 2018"
7,Ex-Dividend Date 4,"Dec 18, 2018"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
