,assoc,values
0,they sell,average consensus rating company 2.1 scale 5 equates unanimous sell rating .
1,they sell,short mean analyst recommendations calling stock sell .
2,they sell,boothby lee k performs president ceo job sold 12 thousand shares 381 thousand .
3,they buy,ky skyscr adsbygoogle window.adsbygoogle .push newfield exploration co. nyse nfx analysts b. riley increased q3 2019 earnings per share estimates shares newfield exploration report released thursday october 18th zacks investment research reports .
4,they buy,jefferies financial group reaffirmed buy rating set 37.00 price objective shares newfield exploration research report wednesday july 18th .
5,they buy,set overweight rating stock .
6,they sell,valuengine lowered newfield exploration sell rating strong sell rating report tuesday october 2nd .
7,they buy,finally zacks investment research upgraded newfield exploration hold rating buy rating set 27.00 target price stock report thursday october 18th .
8,they sell,one research analyst rated stock sell rating eleven issued hold rating thirteen assigned buy rating stock .
9,they sell,"newfield exploration news insider lee k. boothby sold 16,161 shares company stock transaction occurred thursday september 27th ."
10,they sell,"stock sold average price 29.25 total value 472,709.25 ."
11,they sell,dived 40 investors sold newfield exploration company shares 138 reduced holdings .
12,they buy,netherlands-based apg asset mngmt nv invested 0.01 newfield exploration company nyse nfx .
13,they buy,missouri-based scout inc invested 1.86 newfield exploration company nyse nfx .
14,they buy,nwq inv management llc invested 0.89 newfield exploration company nyse nfx .
15,they buy,morgan stanley invested 0 portfolio newfield exploration company nyse nfx .
16,they buy,lsv asset management invested 0.26 portfolio newfield exploration company nyse nfx .
17,they buy,"numerixs inv tech owns 0.03 invested newfield exploration company nyse nfx 4,700 shares ."
18,they sell,among 8 analysts covering newfield nyse nfx 4 buy rating 0 sell 4 hold .
19,they buy,stock equal-weight rating morgan stanley wednesday september 26. rating upgraded seaport global buy wednesday may 23. stock hold rating suntrust monday october 29. williams capital group maintained newfield exploration company nyse nfx rating monday may 21. williams capital group buy rating 4400 target .
20,they buy,rating maintained fbr capital monday june 11 buy .
21,they buy,stock newfield exploration company nyse nfx buy rating given wednesday may 2 williams capital group .
