,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,10.0,10.0,12.0,12.0
1,Avg. Estimate,1.45,1.71,6.57,7.25
2,Low Estimate,1.4,1.68,6.49,6.78
3,High Estimate,1.48,1.77,6.65,7.58
4,Year Ago EPS,1.44,1.66,6.06,6.57
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,8,8,11,11
1,Avg. Estimate,1.77B,1.86B,7.3B,7.57B
2,Low Estimate,1.74B,1.84B,7.2B,7.32B
3,High Estimate,1.81B,1.91B,7.54B,7.95B
4,Year Ago Sales,1.78B,1.85B,7.16B,7.3B
5,Sales Growth (year/est),-0.60%,0.10%,2.00%,3.60%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.36,1.55,1.47,1.5
1,EPS Actual,1.44,1.66,1.45,1.52
2,Difference,0.08,0.11,-0.02,0.02
3,Surprise %,5.90%,7.10%,-1.40%,1.30%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.45,1.71,6.57,7.25
1,7 Days Ago,1.45,1.71,6.57,7.25
2,30 Days Ago,1.47,1.72,6.58,7.26
3,60 Days Ago,1.47,1.72,6.58,7.26
4,90 Days Ago,1.53,1.73,6.6,7.33
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,2,1,2,1
,Growth Estimates,AVY,Industry,Sector,S&P 500
0,Current Qtr.,0.70%,N/A,N/A,-0.02
1,Next Qtr.,3.00%,N/A,N/A,0.04
2,Current Year,8.40%,N/A,N/A,0.05
3,Next Year,10.40%,N/A,N/A,0.11
4,Next 5 Years (per annum),11.97%,N/A,N/A,0.10
5,Past 5 Years (per annum),18.37%,N/A,N/A,N/A
