,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,19.0,18.0,21.0,22.0
1,Avg. Estimate,0.85,0.67,3.21,3.96
2,Low Estimate,0.72,0.38,2.84,2.89
3,High Estimate,0.97,0.9,3.5,4.78
4,Year Ago EPS,0.63,0.61,2.71,3.21
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,18,17,21,23
1,Avg. Estimate,10.72B,11.3B,43.01B,45.44B
2,Low Estimate,10.45B,10.77B,42.33B,43.95B
3,High Estimate,11.01B,11.65B,43.59B,47.05B
4,Year Ago Sales,10.02B,10.76B,40.6B,43.01B
5,Sales Growth (year/est),7.00%,5.00%,5.90%,5.60%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.46,0.37,0.71,0.87
1,EPS Actual,0.63,0.61,0.78,0.92
2,Difference,0.17,0.24,0.07,0.05
3,Surprise %,37.00%,64.90%,9.90%,5.70%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,0.85,0.67,3.21,3.96
1,7 Days Ago,0.85,0.67,3.21,3.98
2,30 Days Ago,0.85,0.67,3.21,3.98
3,60 Days Ago,0.85,0.67,3.2,3.95
4,90 Days Ago,0.83,0.7,3.17,3.88
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,1,1,2,2
1,Up Last 30 Days,3,3,5,6
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,TMUS,Industry,Sector,S&P 500
0,Current Qtr.,34.90%,N/A,N/A,0.48
1,Next Qtr.,9.80%,N/A,N/A,0.40
2,Current Year,18.50%,N/A,N/A,0.21
3,Next Year,23.40%,N/A,N/A,0.10
4,Next 5 Years (per annum),-4.50%,N/A,N/A,0.11
5,Past 5 Years (per annum),66.38%,N/A,N/A,N/A
