,assoc,values
0,they buy,progressive corp nyse pgr stock analysts langen mcalenn raised q3 2018 earnings per share eps estimates shares progressive note issued investors friday september 14th zacks investment research reports .
1,they sell,langen mcalenn analyst r. glasspiegel forecasts insurance provider post earnings per share 1.10 quarter prior forecast 1.02 .
2,they buy,langen mcalenn also issued estimates progressive q4 2018 earnings 1.11 eps fy2018 earnings 4.65 eps q2 2019 earnings 1.05 eps q3 2019 earnings 0.84 eps q4 2019 earnings 1.21 eps fy2019 earnings 4.50 eps .
3,they buy,progressive nyse pgr last released quarterly earnings data tuesday july 17th .
4,they buy,insurance provider reported 1.19 earnings per share quarter beating analysts consensus estimates 1.08 0.11 .
5,they buy,business revenue 8.10 billion quarter compared analyst estimates 8.01 billion .
6,they buy,progressive net margin 7.57 return equity 21.84 .
7,they buy,progressive revenue 20.0 compared quarter last year .
8,they buy,period last year business earned 0.63 eps .
9,they buy,analysts also issued reports stock .
10,they buy,morgan stanley lifted price target shares progressive 64.00 68.00 gave stock 60.39 rating research note wednesday july 18th .
11,they buy,valuengine upgraded shares progressive hold rating buy rating research note tuesday september 4th .
12,they buy,mkm partners lifted price target shares progressive 80.00 gave stock buy rating research note friday september 14th .
13,they buy,argus upgraded shares progressive hold rating buy rating set 68.00 price target company research note friday july 27th .
14,they buy,finally ubs group lifted price target shares progressive 70.00 78.00 gave stock buy rating research note wednesday september 19th .
15,they sell,two equities research analysts rated stock sell rating eight issued hold rating five given buy rating company stock .
16,they buy,company consensus rating hold average price target 64.43 .
17,they buy,nyse pgr traded 0.26 monday reaching 70.96 .
18,they buy,"2,504,300 shares stock traded hands compared average volume 3,356,687. progressive 12 month low 47.89 12 month high 71.77 ."
19,they buy,firm market cap 41.38 billion p/e ratio 26.91 p/e/g ratio 2.14 beta 0.67. company debt-to-equity ratio 0.37 quick ratio 0.43 current ratio 0.43 .
20,they sell,several institutional investors hedge funds recently bought sold shares pgr .
21,they buy,"massachusetts financial services co. purchased new position progressive first quarter valued approximately 359,000 ."
22,they buy,thrivent financial lutherans lifted holdings progressive 528.9 first quarter .
23,they buy,"thrivent financial lutherans owns 173,223 shares insurance provider stock valued 10,554,000 purchasing additional 145,679 shares last quarter ."
24,they buy,"signaturefd llc purchased new position progressive first quarter valued approximately 122,000 ."
25,they buy,us bancorp de lifted holdings progressive 11.1 first quarter .
26,they buy,"us bancorp de owns 78,652 shares insurance provider stock valued 4,793,000 purchasing additional 7,842 shares last quarter ."
27,they buy,finally cambridge investment research advisors inc. lifted holdings progressive 324.0 first quarter .
28,they buy,"cambridge investment research advisors inc. owns 80,675 shares insurance provider stock valued 4,916,000 purchasing additional 61,648 shares last quarter ."
29,they buy,80.26 stock currently owned institutional investors .
30,they sell,"related news insider john jo murphy sold 7,503 shares firm stock transaction occurred wednesday july 18th ."
31,they sell,"shares sold average price 60.28 total value 452,280.84 ."
32,they buy,"following transaction insider owns 41,722 shares company stock valued 2,515,002.16 ."
33,they buy,transaction disclosed legal filing sec accessible link .
34,they sell,"also insider william m. cody sold 50,000 shares firm stock transaction occurred monday august 20th ."
35,they sell,"stock sold average price 66.90 total transaction 3,345,000.00 ."
36,they buy,"following completion transaction insider directly owns 116,838 shares company valued approximately 7,816,462.20 ."
37,they buy,disclosure sale found .
38,they sell,"last three months insiders sold 94,103 shares company stock worth 6,088,405 ."
39,they buy,0.70 stock currently owned insiders .
40,they buy,progressive company profile progressive corporation subsidiaries provides personal commercial auto insurance residential property insurance specialty property-casualty insurance related services primarily united states .
41,they buy,personal lines segment writes insurance personal autos recreational vehicles .
42,they buy,"recommended story calculate intrinsic value stock viewcount type=r id=539075 get free copy zacks research report progressive pgr information research offerings zacks investment research visit zacks.comkeyword progressive nyse pgr pgr finance,74331510 earnings estimates langen mcalennratings:3,13 nyse pgr receive news ratings progressive daily enter email address receive concise daily summary latest news analysts ratings progressive related companies marketbeat.com free daily email newsletter ."
43,they buy,q3 2018 eps estimates matador resources co raised analyst mtdr warrior met coal inc hcc expected announce earnings 1.28 per share progressive nyse pgr assigned 64.00 price objective equities researchers wells fargo co report issued thursday september 13th .
44,they buy,brokerage currently hold rating insurance provider stock .
45,they buy,wells fargo co price objective points potential downside 9.48 stock previous close .
46,they buy,number equities research analysts also weighed pgr .
47,they buy,argus raised shares progressive hold rating buy rating set 68.00 target price stock report friday july 27th .
48,they buy,mkm partners boosted price target shares progressive 75.00 gave stock buy rating research report tuesday may 22nd .
49,they buy,b. riley boosted price target shares progressive 60.00 68.00 gave stock neutral rating research report tuesday august 7th .
50,they buy,keefe bruyette woods downgraded shares progressive outperform rating market perform rating set 45.00 price target stock .
51,they buy,research report thursday may 17th .
52,they buy,finally deutsche bank boosted price target shares progressive 60.00 62.00 gave stock hold rating research report monday may 21st .
53,they sell,two equities research analysts rated stock sell rating seven assigned hold rating six given buy rating company stock .
54,they buy,company currently average rating hold average price target 64.43 .
55,they buy,pgr stock traded 0.34 mid-day trading thursday hitting 70.70 .
56,they buy,"stock trading volume 2,338,800 shares compared average volume 3,361,183. company quick ratio 0.43 current ratio 0.43 debt-to-equity ratio 0.37. progressive 52 week low 47.89 52 week high 71.77 ."
57,they buy,firm market cap 41.38 billion p/e ratio 26.95 p/e/g ratio 2.14 beta 0.67 .
58,they sell,"progressive news insider john jo murphy sold 7,503 shares company stock transaction wednesday july 18th ."
59,they sell,"shares sold average price 60.28 total transaction 452,280.84 ."
60,they buy,"following transaction insider owns 41,722 shares company valued 2,515,002.16 ."
61,they buy,transaction disclosed filing sec accessible link .
62,they sell,"also ceo susan patricia griffith sold 12,600 shares company stock transaction thursday august 16th ."
