,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,16.0,16.0,18.0,17.0
1,Avg. Estimate,0.81,0.8,2.93,3.57
2,Low Estimate,0.76,0.75,2.78,2.78
3,High Estimate,0.86,0.9,3.08,4.21
4,Year Ago EPS,0.69,0.51,2.67,2.93
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,14,14,17,16
1,Avg. Estimate,1.76B,1.77B,7.05B,7.42B
2,Low Estimate,1.74B,1.74B,7B,7.19B
3,High Estimate,1.78B,1.84B,7.12B,7.83B
4,Year Ago Sales,1.68B,1.7B,6.66B,7.05B
5,Sales Growth (year/est),4.70%,3.90%,5.80%,5.20%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.77,0.74,0.76,0.81
1,EPS Actual,0.69,0.51,0.63,0.69
2,Difference,-0.08,-0.23,-0.13,-0.12
3,Surprise %,-10.40%,-31.10%,-17.10%,-14.80%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,0.81,0.8,2.93,3.57
1,7 Days Ago,0.81,0.8,2.92,3.57
2,30 Days Ago,0.81,0.81,2.93,3.64
3,60 Days Ago,0.81,0.81,2.94,3.64
4,90 Days Ago,0.8,0.81,3.05,3.57
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,1,1,1,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,AMT,Industry,Sector,S&P 500
0,Current Qtr.,17.40%,N/A,N/A,0.48
1,Next Qtr.,56.90%,N/A,N/A,0.40
2,Current Year,9.70%,N/A,N/A,0.21
3,Next Year,21.80%,N/A,N/A,0.10
4,Next 5 Years (per annum),8.82%,N/A,N/A,0.11
5,Past 5 Years (per annum),17.25%,N/A,N/A,N/A
