,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,19.0,19.0,20.0,19.0
1,Avg. Estimate,0.48,0.46,1.85,1.92
2,Low Estimate,0.45,0.43,1.79,1.85
3,High Estimate,0.52,0.5,1.88,2.0
4,Year Ago EPS,0.53,0.41,1.8,1.85
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,16,15,18,17
1,Avg. Estimate,1.43B,1.45B,5.68B,5.83B
2,Low Estimate,1.4B,1.41B,5.61B,5.65B
3,High Estimate,1.44B,1.49B,5.71B,5.9B
4,Year Ago Sales,1.4B,1.44B,5.52B,5.68B
5,Sales Growth (year/est),1.50%,0.80%,2.80%,2.70%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.45,0.45,0.42,0.47
1,EPS Actual,0.53,0.41,0.45,0.46
2,Difference,0.08,-0.04,0.03,-0.01
3,Surprise %,17.80%,-8.90%,7.10%,-2.10%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,0.48,0.46,1.85,1.92
1,7 Days Ago,0.48,0.46,1.85,1.92
2,30 Days Ago,0.48,0.46,1.85,1.93
3,60 Days Ago,0.48,0.46,1.85,1.93
4,90 Days Ago,0.48,0.46,1.87,1.95
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,WU,Industry,Sector,S&P 500
0,Current Qtr.,-9.40%,N/A,N/A,0.48
1,Next Qtr.,12.20%,N/A,N/A,0.40
2,Current Year,2.80%,N/A,N/A,0.21
3,Next Year,3.80%,N/A,N/A,0.10
4,Next 5 Years (per annum),3.75%,N/A,N/A,0.11
5,Past 5 Years (per annum),5.37%,N/A,N/A,N/A
