,0,1
0,Market Cap (intraday) 5,12.49B
1,Enterprise Value 3,15.6B
2,Trailing P/E ,14.37
3,Forward P/E 1,13.21
4,PEG Ratio (5 yr expected) 1,1.41
5,Price/Sales (ttm),0.65
6,Price/Book (mrq),2.34
7,Enterprise Value/Revenue 3,0.81
8,Enterprise Value/EBITDA 6,6.40
,0,1
0,Fiscal Year Ends ,"Feb 3, 2018"
1,Most Recent Quarter (mrq),"May 5, 2018"
,0,1
0,Profit Margin ,4.51%
1,Operating Margin (ttm),7.60%
,0,1
0,Return on Assets (ttm),6.99%
1,Return on Equity (ttm),16.77%
,0,1
0,Revenue (ttm),19.24B
1,Revenue Per Share (ttm),116.07
2,Quarterly Revenue Growth (yoy),3.50%
3,Gross Profit (ttm),N/A
4,EBITDA ,2.44B
5,Net Income Avi to Common (ttm),868M
6,Diluted EPS (ttm),5.20
7,Quarterly Earnings Growth (yoy),13.60%
,0,1
0,Total Cash (mrq),822M
1,Total Cash Per Share (mrq),4.92
2,Total Debt (mrq),3.99B
3,Total Debt/Equity (mrq),74.44
4,Current Ratio (mrq),1.76
5,Book Value Per Share (mrq),31.88
,0,1
0,Operating Cash Flow (ttm),2.03B
1,Levered Free Cash Flow (ttm),1.35B
,0,1
0,Beta ,1.07
1,52-Week Change 3,99.54%
2,S&P500 52-Week Change 3,16.20%
3,52 Week High 3,79.92
4,52 Week Low 3,36.50
5,50-Day Moving Average 3,72.89
6,200-Day Moving Average 3,67.31
,0,1
0,Avg Vol (3 month) 3,3.56M
1,Avg Vol (10 day) 3,3.15M
2,Shares Outstanding 5,167.1M
3,Float ,165.37M
4,% Held by Insiders 1,1.37%
5,% Held by Institutions 1,110.03%
6,"Shares Short (Jul 13, 2018) 4",27.03M
7,"Short Ratio (Jul 13, 2018) 4",8.78
8,"Short % of Float (Jul 13, 2018) 4",20.70%
9,"Short % of Shares Outstanding (Jul 13, 2018) 4",16.18%
10,"Shares Short (prior month Jun 15, 2018) 4",29.82M
,0,1
0,Forward Annual Dividend Rate 4,2.44
1,Forward Annual Dividend Yield 4,3.28%
2,Trailing Annual Dividend Rate 3,2.26
3,Trailing Annual Dividend Yield 3,3.04%
4,5 Year Average Dividend Yield 4,3.56
5,Payout Ratio 4,43.63%
6,Dividend Date 3,"Jun 27, 2018"
7,Ex-Dividend Date 4,"Jun 12, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Apr 25, 2000"
