,assoc,values
0,they buy,average analysts currently moderate buy recommendation mean rating 4.00. comparison average recommendation month ago moderate buy average rating 4.00. similarly average rating observed 2 months ago moderate buy mean numerical rating 4.13 average rating observed 3 months ago moderate buy mean numerical rating 4.13 .
1,they buy,decline mean best stock buy right shares seem active trading volume day reported 689916 contracts far session .
2,they buy,analysts jp morgan lowered recommendation shares uhs overweight neutral opinion released march 04. stephens analysts launched coverage universal health services inc. nyse uhs stock equal-weight recommendation according flash note issued investors january 14. analysts deutsche bank made first call equity buy recommendation according research note dated back january 03 .
3,they sell,analysts rate stock buy strong buy others rated sell .
4,they sell,11 analysts rated universal health services inc. nyse uhs buy strong buy 1 advised investors desist purchasing stock sell already company stock .
5,they buy,decline mean best stock buy right shares seem active trading volume day reported 456338 contracts far session .
6,they buy,analysts jp morgan lowered recommendation shares uhs overweight neutral opinion released march 04. stephens analysts launched coverage universal health services inc. nyse uhs stock equal-weight recommendation according flash note issued investors january 14. analysts deutsche bank made first call equity buy recommendation according research note dated back january 03 .
7,they sell,analysts rate stock buy strong buy others rated sell .
8,they sell,11 analysts rated universal health services inc. nyse uhs buy strong buy 1 advised investors desist purchasing stock sell already company stock .
9,they sell,zacks investment research downgraded shares universal health services hold rating sell rating research report friday february 15th .
10,they buy,mizuho set 150.00 price target shares universal health services gave company buy rating research report thursday february 28th .
11,they buy,deutsche bank lifted price objective universal health services 140.00 160.00 gave stock buy rating research report friday march 1st .
12,they buy,finally ubs group lifted price objective universal health services 156.00 161.00 gave stock buy rating research report monday march 4th .
13,they sell,two research analysts rated stock sell rating six given hold rating eight given buy rating company .
