,0,1
0,Market Cap (intraday) 5,44.92B
1,Enterprise Value 3,58.19B
2,Trailing P/E ,23.77
3,Forward P/E 1,22.18
4,PEG Ratio (5 yr expected) 1,2.28
5,Price/Sales (ttm),3.01
6,Price/Book (mrq),7.15
7,Enterprise Value/Revenue 3,3.90
8,Enterprise Value/EBITDA 6,13.81
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,12.91%
1,Operating Margin (ttm),18.34%
,0,1
0,Return on Assets (ttm),7.69%
1,Return on Equity (ttm),31.22%
,0,1
0,Revenue (ttm),14.91B
1,Revenue Per Share (ttm),34.76
2,Quarterly Revenue Growth (yoy),5.20%
3,Gross Profit (ttm),5.67B
4,EBITDA ,4.21B
5,Net Income Avi to Common (ttm),1.92B
6,Diluted EPS (ttm),4.45
7,Quarterly Earnings Growth (yoy),-41.20%
,0,1
0,Total Cash (mrq),61M
1,Total Cash Per Share (mrq),0.14
2,Total Debt (mrq),10.03B
3,Total Debt/Equity (mrq),159.75
4,Current Ratio (mrq),0.85
5,Book Value Per Share (mrq),14.80
,0,1
0,Operating Cash Flow (ttm),3.57B
1,Levered Free Cash Flow (ttm),1.58B
,0,1
0,Beta (3Y Monthly) ,0.67
1,52-Week Change 3,27.45%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,106.01
4,52 Week Low 3,79.96
5,50-Day Moving Average 3,102.06
6,200-Day Moving Average 3,94.69
,0,1
0,Avg Vol (3 month) 3,1.8M
1,Avg Vol (10 day) 3,1.89M
2,Shares Outstanding 5,424.68M
3,Float ,422.7M
4,% Held by Insiders 1,0.34%
5,% Held by Institutions 1,81.45%
6,"Shares Short (Mar 29, 2019) 4",3.87M
7,"Short Ratio (Mar 29, 2019) 4",2.32
8,"Short % of Float (Mar 29, 2019) 4",0.91%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",0.91%
10,"Shares Short (prior month Feb 28, 2019) 4",3.44M
,0,1
0,Forward Annual Dividend Rate 4,2.05
1,Forward Annual Dividend Yield 4,1.97%
2,Trailing Annual Dividend Rate 3,1.86
3,Trailing Annual Dividend Yield 3,1.77%
4,5 Year Average Dividend Yield 4,2.51
5,Payout Ratio 4,41.80%
6,Dividend Date 3,"Mar 22, 2019"
7,Ex-Dividend Date 4,"Mar 7, 2019"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
