,0,1
0,Market Cap (intraday) 5,66.72B
1,Enterprise Value 3,62.86B
2,Trailing P/E ,60.94
3,Forward P/E 1,41.19
4,PEG Ratio (5 yr expected) 1,4.01
5,Price/Sales (ttm),17.91
6,Price/Book (mrq),9.91
7,Enterprise Value/Revenue 3,16.88
8,Enterprise Value/EBITDA 6,46.06
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,30.29%
1,Operating Margin (ttm),33.42%
,0,1
0,Return on Assets (ttm),11.42%
1,Return on Equity (ttm),19.62%
,0,1
0,Revenue (ttm),3.72B
1,Revenue Per Share (ttm),32.76
2,Quarterly Revenue Growth (yoy),17.30%
3,Gross Profit (ttm),2.6B
4,EBITDA ,1.36B
5,Net Income Avi to Common (ttm),1.13B
6,Diluted EPS (ttm),9.49
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),3.06B
1,Total Cash Per Share (mrq),26.75
2,Total Debt (mrq),N/A
3,Total Debt/Equity (mrq),N/A
4,Current Ratio (mrq),5.28
5,Book Value Per Share (mrq),58.33
,0,1
0,Operating Cash Flow (ttm),1.17B
1,Levered Free Cash Flow (ttm),719.77M
,0,1
0,Beta (3Y Monthly) ,1.33
1,52-Week Change 3,41.93%
2,S&P500 52-Week Change 3,10.70%
3,52 Week High 3,581.12
4,52 Week Low 3,400.06
5,50-Day Moving Average 3,556.82
6,200-Day Moving Average 3,524.80
,0,1
0,Avg Vol (3 month) 3,683.85k
1,Avg Vol (10 day) 3,586.94k
2,Shares Outstanding 5,115.36M
3,Float ,112.92M
4,% Held by Insiders 1,0.98%
5,% Held by Institutions 1,89.11%
6,"Shares Short (Mar 15, 2019) 4",1.53M
7,"Short Ratio (Mar 15, 2019) 4",2.54
8,"Short % of Float (Mar 15, 2019) 4",1.34%
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",1.33%
10,"Shares Short (prior month Feb 15, 2019) 4",1.9M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,1/3
9,Last Split Date 3,"Oct 6, 2017"
