,0,1
0,Market Cap (intraday) 5,15.86B
1,Enterprise Value 3,25.26B
2,Trailing P/E ,25.78
3,Forward P/E 1,19.94
4,PEG Ratio (5 yr expected) 1,2.91
5,Price/Sales (ttm),2.62
6,Price/Book (mrq),2.15
7,Enterprise Value/Revenue 3,4.18
8,Enterprise Value/EBITDA 6,10.23
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,10.22%
1,Operating Margin (ttm),24.59%
,0,1
0,Return on Assets (ttm),3.58%
1,Return on Equity (ttm),8.42%
,0,1
0,Revenue (ttm),6.05B
1,Revenue Per Share (ttm),24.89
2,Quarterly Revenue Growth (yoy),1.00%
3,Gross Profit (ttm),2.83B
4,EBITDA ,2.47B
5,Net Income Avi to Common (ttm),618M
6,Diluted EPS (ttm),2.52
7,Quarterly Earnings Growth (yoy),23.80%
,0,1
0,Total Cash (mrq),29M
1,Total Cash Per Share (mrq),0.12
2,Total Debt (mrq),8.97B
3,Total Debt/Equity (mrq),119.10
4,Current Ratio (mrq),0.62
5,Book Value Per Share (mrq),30.27
,0,1
0,Operating Cash Flow (ttm),2.06B
1,Levered Free Cash Flow (ttm),-600.88M
,0,1
0,Beta (3Y Monthly) ,0.12
1,52-Week Change 3,5.18%
2,S&P500 52-Week Change 3,2.56%
3,52 Week High 3,67.23
4,52 Week Low 3,51.89
5,50-Day Moving Average 3,64.69
6,200-Day Moving Average 3,61.15
,0,1
0,Avg Vol (3 month) 3,1.59M
1,Avg Vol (10 day) 3,1.73M
2,Shares Outstanding 5,244.04M
3,Float ,242.98M
4,% Held by Insiders 1,0.36%
5,% Held by Institutions 1,70.93%
6,"Shares Short (Oct 15, 2018) 4",5.83M
7,"Short Ratio (Oct 15, 2018) 4",3.05
8,"Short % of Float (Oct 15, 2018) 4",2.70%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",2.39%
10,"Shares Short (prior month Sep 14, 2018) 4",5.92M
,0,1
0,Forward Annual Dividend Rate 4,1.9
1,Forward Annual Dividend Yield 4,2.91%
2,Trailing Annual Dividend Rate 3,1.81
3,Trailing Annual Dividend Yield 3,2.78%
4,5 Year Average Dividend Yield 4,3.53
5,Payout Ratio 4,71.92%
6,Dividend Date 3,"Dec 31, 2018"
7,Ex-Dividend Date 4,"Dec 11, 2018"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
