,assoc,values
0,they buy,northern trust corp increased position shares bb co. nyse bbt 0.2 second quarter according recent filing securities exchange commission .
1,they buy,"fund owned 11,213,409 shares insurance provider stock acquiring additional 22,060 shares period ."
2,they buy,"northern trust corp owned 1.45 bb worth 565,604,000 end recent reporting period ."
3,they buy,number hedge funds also recently modified holdings stock .
4,they buy,toronto dominion bank grew holdings shares bb 19.2 second quarter .
5,they buy,"toronto dominion bank owns 503,426 shares insurance provider stock valued 25,387,000 acquiring additional 81,234 shares last quarter ."
6,they buy,"unigestion holding sa bought new position shares bb second quarter valued approximately 17,754,000 ."
7,they buy,ferguson wellman capital management inc. grew holdings shares bb 3.1 second quarter .
8,they buy,"ferguson wellman capital management inc. owns 304,053 shares insurance provider stock valued 15,336,000 acquiring additional 9,097 shares last quarter ."
9,they buy,strs ohio grew holdings shares bb 3.3 second quarter .
10,they buy,"strs ohio owns 942,393 shares insurance provider stock valued 47,534,000 acquiring additional 29,812 shares last quarter ."
11,they buy,finally cypress capital group grew holdings shares bb 62.7 second quarter .
12,they buy,"cypress capital group owns 10,225 shares insurance provider stock valued 516,000 acquiring additional 3,940 shares last quarter ."
13,they buy,institutional investors hedge funds 64.65 company stock .
14,they buy,several equities analysts weighed bbt shares .
15,they buy,bmo capital markets reissued buy rating set 59.00 price objective shares bb report thursday july 12th .
16,they buy,b. riley reduced price objective bb 59.00 56.00 set buy rating company report friday july 20th .
17,they buy,piper jaffray companies reissued hold rating set 52.00 price objective shares bb report friday july 20th .
18,they buy,fig partners lowered bb outperform rating market perform rating report friday july 20th .
19,they buy,finally stephens reissued buy rating set 59.00 price objective shares bb report friday july 20th .
20,they sell,one analyst rated stock sell rating ten assigned hold rating fourteen issued buy rating company .
21,they buy,bb average rating buy average target price 54.63 .
22,they buy,shares bbt stock traded 0.56 friday reaching 46.88 .
23,they buy,"company stock trading volume 5,666,833 shares compared average volume 3,738,834. company debt-to-equity ratio 0.90 quick ratio 0.88 current ratio 0.88. bb co. 12-month low 44.62 12-month high 56.31 ."
24,they buy,company market capitalization 37.59 billion pe ratio 14.93 price-to-earnings-growth ratio 1.04 beta 1.05 .
25,they buy,bb nyse bbt last released quarterly earnings results thursday july 19th .
26,they buy,insurance provider reported 0.99 earnings per share quarter missing zacks consensus estimate 1.01 0.02 .
27,they buy,bb net margin 22.53 return equity 11.02 .
28,they buy,firm revenue 2.88 billion quarter compared analysts expectations 2.92 billion .
29,they buy,quarter previous year business earned 0.77 eps .
30,they buy,company revenue quarter .8 year-over-year basis .
