,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,26.0,26.0,28.0,27.0
1,Avg. Estimate,0.37,0.39,1.58,1.7
2,Low Estimate,0.34,0.38,1.52,1.58
3,High Estimate,0.39,0.41,1.7,1.9
4,Year Ago EPS,0.35,0.32,1.54,1.58
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,21,20,23,23
1,Avg. Estimate,1.46B,1.49B,5.96B,6.09B
2,Low Estimate,1.44B,1.47B,5.89B,5.97B
3,High Estimate,1.47B,1.51B,6.03B,6.22B
4,Year Ago Sales,1.43B,1.45B,5.8B,5.96B
5,Sales Growth (year/est),2.00%,2.60%,2.60%,2.20%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.31,0.33,0.36,0.38
1,EPS Actual,0.35,0.32,0.5,0.37
2,Difference,0.04,-0.01,0.14,-0.01
3,Surprise %,12.90%,-3.00%,38.90%,-2.60%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.37,0.39,1.58,1.7
1,7 Days Ago,0.37,0.39,1.59,1.71
2,30 Days Ago,0.37,0.39,1.59,1.71
3,60 Days Ago,0.37,0.39,1.58,1.7
4,90 Days Ago,0.37,0.39,1.58,1.71
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,1,N/A
1,Up Last 30 Days,1,N/A,2,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,2,4,1
,Growth Estimates,RF,Industry,Sector,S&P 500
0,Current Qtr.,5.70%,N/A,N/A,-0.02
1,Next Qtr.,21.90%,N/A,N/A,0.05
2,Current Year,2.60%,N/A,N/A,0.05
3,Next Year,7.60%,N/A,N/A,0.11
4,Next 5 Years (per annum),9.00%,N/A,N/A,0.10
5,Past 5 Years (per annum),14.77%,N/A,N/A,N/A
