,0,1
0,Market Cap (intraday) 5,70.56B
1,Enterprise Value 3,67.62B
2,Trailing P/E ,16.75
3,Forward P/E 1,15.13
4,PEG Ratio (5 yr expected) 1,2.01
5,Price/Sales (ttm),4.97
6,Price/Book (mrq),2.18
7,Enterprise Value/Revenue 3,4.76
8,Enterprise Value/EBITDA 6,11.65
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,30.32%
1,Operating Margin (ttm),39.31%
,0,1
0,Return on Assets (ttm),1.84%
1,Return on Equity (ttm),13.08%
,0,1
0,Revenue (ttm),14.2B
1,Revenue Per Share (ttm),88.57
2,Quarterly Revenue Growth (yoy),-8.80%
3,Gross Profit (ttm),7.21B
4,EBITDA ,5.8B
5,Net Income Avi to Common (ttm),4.3B
6,Diluted EPS (ttm),26.58
7,Quarterly Earnings Growth (yoy),-59.60%
,0,1
0,Total Cash (mrq),9.17B
1,Total Cash Per Share (mrq),57.84
2,Total Debt (mrq),5.06B
3,Total Debt/Equity (mrq),15.10
4,Current Ratio (mrq),1.38
5,Book Value Per Share (mrq),204.23
,0,1
0,Operating Cash Flow (ttm),3.08B
1,Levered Free Cash Flow (ttm),3.83B
,0,1
0,Beta (3Y Monthly) ,1.17
1,52-Week Change 3,-15.22%
2,S&P500 52-Week Change 3,10.19%
3,52 Week High 3,557.00
4,52 Week Low 3,360.79
5,50-Day Moving Average 3,432.31
6,200-Day Moving Average 3,419.21
,0,1
0,Avg Vol (3 month) 3,619.8k
1,Avg Vol (10 day) 3,405.6k
2,Shares Outstanding 5,157.55M
3,Float ,120.7M
4,% Held by Insiders 1,3.75%
5,% Held by Institutions 1,83.48%
6,"Shares Short (Mar 15, 2019) 4",1.06M
7,"Short Ratio (Mar 15, 2019) 4",1.85
8,"Short % of Float (Mar 15, 2019) 4",0.87%
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",0.67%
10,"Shares Short (prior month Feb 15, 2019) 4",1.11M
,0,1
0,Forward Annual Dividend Rate 4,13.2
1,Forward Annual Dividend Yield 4,3.02%
2,Trailing Annual Dividend Rate 3,12.02
3,Trailing Annual Dividend Yield 3,2.72%
4,5 Year Average Dividend Yield 4,2.36
5,Payout Ratio 4,45.22%
6,Dividend Date 3,"Mar 21, 2019"
7,Ex-Dividend Date 4,"Mar 5, 2019"
8,Last Split Factor (new per old) 2,1/1
9,Last Split Date 3,"Jun 5, 2007"
