,0,1
0,Market Cap (intraday) 5,38.31B
1,Enterprise Value 3,40.06B
2,Trailing P/E ,25.77
3,Forward P/E 1,16.04
4,PEG Ratio (5 yr expected) 1,1.58
5,Price/Sales (ttm),6.18
6,Price/Book (mrq),5.32
7,Enterprise Value/Revenue 3,6.46
8,Enterprise Value/EBITDA 6,16.48
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,25.65%
1,Operating Margin (ttm),36.89%
,0,1
0,Return on Assets (ttm),15.84%
1,Return on Equity (ttm),25.04%
,0,1
0,Revenue (ttm),6.2B
1,Revenue Per Share (ttm),57.81
2,Quarterly Revenue Growth (yoy),9.40%
3,Gross Profit (ttm),3.4B
4,EBITDA ,2.43B
5,Net Income Avi to Common (ttm),1.59B
6,Diluted EPS (ttm),13.77
7,Quarterly Earnings Growth (yoy),42.20%
,0,1
0,Total Cash (mrq),1.68B
1,Total Cash Per Share (mrq),15.62
2,Total Debt (mrq),705.9M
3,Total Debt/Equity (mrq),9.82
4,Current Ratio (mrq),3.62
5,Book Value Per Share (mrq),66.67
,0,1
0,Operating Cash Flow (ttm),2B
1,Levered Free Cash Flow (ttm),1.4B
,0,1
0,Beta (3Y Monthly) ,1.57
1,52-Week Change 3,-13.29%
2,S&P500 52-Week Change 3,5.09%
3,52 Week High 3,432.50
4,52 Week Low 3,281.89
5,50-Day Moving Average 3,379.99
6,200-Day Moving Average 3,353.58
,0,1
0,Avg Vol (3 month) 3,693.42k
1,Avg Vol (10 day) 3,937.28k
2,Shares Outstanding 5,106.03M
3,Float ,80.03M
4,% Held by Insiders 1,26.71%
5,% Held by Institutions 1,72.08%
6,"Shares Short (Oct 15, 2018) 4",2.6M
7,"Short Ratio (Oct 15, 2018) 4",4.2
8,"Short % of Float (Oct 15, 2018) 4",3.35%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",2.41%
10,"Shares Short (prior month Sep 14, 2018) 4",2.99M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
