,assoc,values
0,they sell,several hedge funds institutional investors also recently bought sold shares company .
1,they sell,"eog resources news ceo william r. thomas sold 57,065 shares business stock transaction dated friday august 10th ."
2,they sell,"shares sold average price 122.36 total value 6,982,473.40 ."
3,they sell,"also evp david w. trice sold 2,489 shares business stock transaction dated friday september 28th ."
4,they sell,"shares sold average price 127.44 total transaction 317,198.16 ."
5,they sell,"insiders sold 61,346 shares company stock worth 7,508,977 last 90 days ."
6,they buy,"trading activity significantly improved volume ready counter increased 4,274,096 shares versus 3,264,985 average daily trading volume past 20 days ."
7,they sell,"evp exploration production trice david w sold 2,489 shares 74,807 transaction occurred 2018/09/28 ."
8,they buy,seen new analyst call wells fargo initiated stock market perform october 24. analysts piper jaffray started covering stock september 28 overweight rating .
9,they buy,analysts barclays made first call stock august 29 recommending overweight .
10,they buy,stifel reiterated call buy august 03. hand set new target price 147 versus 148 .
11,they buy,societe generale upgraded eog resources hold rating buy rating research note wednesday june 27th .
12,they buy,issued buy rating 155.00 price target company .
13,they buy,zacks investment research upgraded eog resources hold rating strong-buy rating set 142.00 price target company research note monday july 9th .
14,they buy,ten investment analysts rated stock hold rating fifteen assigned buy rating company stock .
15,they buy,company consensus rating buy average price target 138.50 .
16,they sell,"news ceo william r. thomas sold 57,065 shares business stock transaction friday august 10th ."
17,they sell,"shares sold average price 122.36 total transaction 6,982,473.40 ."
18,they sell,"also director charles r. crisp sold 1,792 shares business stock transaction tuesday september 11th ."
19,they sell,"shares sold average price 116.80 total transaction 209,305.60 ."
20,they sell,"last three months insiders sold 61,346 shares company stock worth 7,508,977 ."
21,they buy,"transamerica financial advisors inc. bought new stake eog resources second quarter worth 158,000 ."
22,they buy,"elm advisors llc bought new stake eog resources third quarter worth 162,000 ."
23,they sell,according composite indicator trendspotter rated eog stock sell .
24,they sell,"short-term eog resources inc. eog 20-day average volume 3,264,985 shares short-term indicators sets eog stock 80 sell average basis ."
25,they sell,"medium-term eog stock 50-day average volume 2,758,862 shares medium-term indicators gave average rating 100 sell long-term period fb stock 100-day average volume 2,745,276 shares ."
26,they sell,average long-term indicators rated stock 100 sell .
27,they sell,overall picture short medium long-term indicators sets eog stock 96 sell average basis .
28,they buy,wells fargo example resumed rating shares eog resources inc. market perform setting 154 price target shares company stock according research note wednesday october 24th 2018. giving stock overweight rating stated research report friday september 28th 2018. barclays hand initiated overweight rating stock posting 144 price target shares company stock research note dated wednesday august 29th 2018 .
29,they sell,meantime 24 new institutions bought shares eog resources inc. first time 12 institutions sold holdings company common stock .
30,they buy,178 institutions increased investment eog stock 160 institutions decreased investment eog resources inc. eog stock last quarter .
31,they buy,adsbygoogle window.adsbygoogle .push nm side bar adsbygoogle window.adsbygoogle .push nisa investment advisors llc increased holdings eog resources inc nyse eog 0.8 third quarter according recent filing securities exchange commission sec .
32,they buy,valuengine downgraded shares eog resources buy rating hold rating report friday october 26th .
33,they buy,zacks investment research downgraded shares eog resources buy rating hold rating report monday october 22nd .
34,they buy,set buy rating 155.00 price objective company .
35,they buy,finally piper jaffray companies reaffirmed buy rating set 143.00 price objective shares eog resources report friday july 20th .
36,they buy,ten analysts rated stock hold rating fifteen assigned buy rating company stock .
37,they buy,stock average rating buy consensus price target 138.50 .
38,they sell,average sell-side analysts predict eog resources inc post 5.83 earnings per share current year .
39,they sell,"news evp david w. trice sold 2,489 shares stock transaction friday september 28th ."
40,they sell,"shares sold average price 127.44 total value 317,198.16 ."
41,they sell,"also ceo william r. thomas sold 57,065 shares stock transaction friday august 10th ."
