,0,1
0,Market Cap (intraday) 5,11.1B
1,Enterprise Value 3,9.2B
2,Trailing P/E ,53.31
3,Forward P/E 1,18.74
4,PEG Ratio (5 yr expected) 1,1.92
5,Price/Sales (ttm),1.78
6,Price/Book (mrq),3.24
7,Enterprise Value/Revenue 3,1.48
8,Enterprise Value/EBITDA 6,9.64
,0,1
0,Fiscal Year Ends ,"Mar 31, 2018"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,3.41%
1,Operating Margin (ttm),10.86%
,0,1
0,Return on Assets (ttm),7.13%
1,Return on Equity (ttm),6.26%
,0,1
0,Revenue (ttm),6.23B
1,Revenue Per Share (ttm),76.13
2,Quarterly Revenue Growth (yoy),3.20%
3,Gross Profit (ttm),3.76B
4,EBITDA ,954.4M
5,Net Income Avi to Common (ttm),212.3M
6,Diluted EPS (ttm),2.57
7,Quarterly Earnings Growth (yoy),83.20%
,0,1
0,Total Cash (mrq),2.02B
1,Total Cash Per Share (mrq),24.9
2,Total Debt (mrq),848M
3,Total Debt/Equity (mrq),24.79
4,Current Ratio (mrq),2.27
5,Book Value Per Share (mrq),42.18
,0,1
0,Operating Cash Flow (ttm),871.5M
1,Levered Free Cash Flow (ttm),637.04M
,0,1
0,Beta (3Y Monthly) ,0.92
1,52-Week Change 3,52.25%
2,S&P500 52-Week Change 3,5.09%
3,52 Week High 3,147.79
4,52 Week Low 3,83.91
5,50-Day Moving Average 3,130.33
6,200-Day Moving Average 3,127.77
,0,1
0,Avg Vol (3 month) 3,1.02M
1,Avg Vol (10 day) 3,1.27M
2,Shares Outstanding 5,55.25M
3,Float ,54.51M
4,% Held by Insiders 1,1.48%
5,% Held by Institutions 1,107.06%
6,"Shares Short (Oct 15, 2018) 4",5.48M
7,"Short Ratio (Oct 15, 2018) 4",5.16
8,"Short % of Float (Oct 15, 2018) 4",13.06%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",6.75%
10,"Shares Short (prior month Sep 14, 2018) 4",5.62M
,0,1
0,Forward Annual Dividend Rate 4,2.5
1,Forward Annual Dividend Yield 4,1.87%
2,Trailing Annual Dividend Rate 3,2.12
3,Trailing Annual Dividend Yield 3,1.59%
4,5 Year Average Dividend Yield 4,1.72
5,Payout Ratio 4,83.01%
6,Dividend Date 3,"Oct 12, 2018"
7,Ex-Dividend Date 4,"Sep 27, 2018"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
