,0,1
0,Market Cap (intraday) 5,32.26B
1,Enterprise Value 3,45.61B
2,Trailing P/E ,10.72
3,Forward P/E 1,17.93
4,PEG Ratio (5 yr expected) 1,2.55
5,Price/Sales (ttm),3.99
6,Price/Book (mrq),2.87
7,Enterprise Value/Revenue 3,5.64
8,Enterprise Value/EBITDA 6,15.35
,0,1
0,Fiscal Year Ends ,"Feb 28, 2018"
1,Most Recent Quarter (mrq),"Nov 30, 2018"
,0,1
0,Profit Margin ,38.62%
1,Operating Margin (ttm),32.67%
,0,1
0,Return on Assets (ttm),6.88%
1,Return on Equity (ttm),32.15%
,0,1
0,Revenue (ttm),8.09B
1,Revenue Per Share (ttm),42.27
2,Quarterly Revenue Growth (yoy),9.50%
3,Gross Profit (ttm),3.85B
4,EBITDA ,2.97B
5,Net Income Avi to Common (ttm),3.12B
6,Diluted EPS (ttm),15.87
7,Quarterly Earnings Growth (yoy),-38.50%
,0,1
0,Total Cash (mrq),130.6M
1,Total Cash Per Share (mrq),0.69
2,Total Debt (mrq),13.57B
3,Total Debt/Equity (mrq),117.79
4,Current Ratio (mrq),1.08
5,Book Value Per Share (mrq),59.29
,0,1
0,Operating Cash Flow (ttm),2.44B
1,Levered Free Cash Flow (ttm),1.01B
,0,1
0,Beta (3Y Monthly) ,0.71
1,52-Week Change 3,-22.12%
2,S&P500 52-Week Change 3,8.19%
3,52 Week High 3,236.62
4,52 Week Low 3,150.37
5,50-Day Moving Average 3,170.19
6,200-Day Moving Average 3,187.55
,0,1
0,Avg Vol (3 month) 3,2.58M
1,Avg Vol (10 day) 3,1.78M
2,Shares Outstanding 5,166.55M
3,Float ,159.01M
4,% Held by Insiders 1,5.30%
5,% Held by Institutions 1,84.44%
6,"Shares Short (Mar 15, 2019) 4",4.18M
7,"Short Ratio (Mar 15, 2019) 4",2
8,"Short % of Float (Mar 15, 2019) 4",2.63%
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",2.20%
10,"Shares Short (prior month Feb 15, 2019) 4",4.52M
,0,1
0,Forward Annual Dividend Rate 4,2.96
1,Forward Annual Dividend Yield 4,1.76%
2,Trailing Annual Dividend Rate 3,2.74
3,Trailing Annual Dividend Yield 3,1.60%
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,17.30%
6,Dividend Date 3,"Feb 26, 2019"
7,Ex-Dividend Date 4,"Feb 11, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"May 16, 2005"
